"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Tue May 30 2023 14:45:00 GMT+0530 (India Standard Time)","166.85","166.85","154.50","156.25","53.34"
"Tue May 30 2023 14:50:00 GMT+0530 (India Standard Time)","155.50","162.50","154.70","160.00","55.82"
"Tue May 30 2023 14:55:00 GMT+0530 (India Standard Time)","160.50","163.90","157.75","162.00","57.13"
"Tue May 30 2023 15:00:00 GMT+0530 (India Standard Time)","162.00","165.55","146.00","155.10","51.46"
"Tue May 30 2023 15:05:00 GMT+0530 (India Standard Time)","154.75","162.60","146.50","162.15","56.24"
"Tue May 30 2023 15:10:00 GMT+0530 (India Standard Time)","163.05","166.40","157.30","158.00","52.93"
"Tue May 30 2023 15:15:00 GMT+0530 (India Standard Time)","159.05","162.30","158.00","158.50","53.29"
"Tue May 30 2023 15:20:00 GMT+0530 (India Standard Time)","159.55","164.00","158.00","163.00","56.48"
"Tue May 30 2023 15:25:00 GMT+0530 (India Standard Time)","163.10","166.00","162.65","166.00","58.51"
"Wed May 31 2023 09:15:00 GMT+0530 (India Standard Time)","135.00","135.00","102.00","102.35","28.30"
"Wed May 31 2023 09:20:00 GMT+0530 (India Standard Time)","101.10","102.35","91.75","99.40","27.59"
"Wed May 31 2023 09:25:00 GMT+0530 (India Standard Time)","98.10","101.90","89.25","96.35","26.84"
"Wed May 31 2023 09:30:00 GMT+0530 (India Standard Time)","95.95","96.80","90.95","94.85","26.46"
"Wed May 31 2023 09:35:00 GMT+0530 (India Standard Time)","94.90","101.05","91.60","94.75","26.43"
"Wed May 31 2023 09:40:00 GMT+0530 (India Standard Time)","94.00","96.40","86.35","92.10","25.68"
"Wed May 31 2023 09:45:00 GMT+0530 (India Standard Time)","91.80","99.60","90.10","99.30","31.36"
"Wed May 31 2023 09:50:00 GMT+0530 (India Standard Time)","101.70","103.55","89.45","91.40","28.76"
"Wed May 31 2023 09:55:00 GMT+0530 (India Standard Time)","90.95","93.60","83.60","93.05","30.06"
