"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Wed May 31 2023 15:09:00 GMT+0530 (India Standard Time)","17.55","18.35","15.70","16.20","46.27"
"Wed May 31 2023 15:10:00 GMT+0530 (India Standard Time)","15.95","16.40","15.05","15.30","43.86"
"Wed May 31 2023 15:11:00 GMT+0530 (India Standard Time)","15.00","16.20","14.80","14.80","42.54"
"Wed May 31 2023 15:12:00 GMT+0530 (India Standard Time)","14.90","15.05","13.60","14.00","40.43"
"Wed May 31 2023 15:13:00 GMT+0530 (India Standard Time)","14.05","15.35","13.80","15.25","45.01"
"Wed May 31 2023 15:14:00 GMT+0530 (India Standard Time)","15.50","16.15","15.05","16.00","47.61"
"Wed May 31 2023 15:15:00 GMT+0530 (India Standard Time)","15.90","16.05","14.45","14.45","43.08"
"Wed May 31 2023 15:16:00 GMT+0530 (India Standard Time)","14.55","15.45","14.40","14.75","44.18"
"Wed May 31 2023 15:17:00 GMT+0530 (India Standard Time)","14.90","15.00","13.80","13.80","41.43"
"Wed May 31 2023 15:18:00 GMT+0530 (India Standard Time)","13.65","13.80","12.85","13.15","39.61"
"Wed May 31 2023 15:19:00 GMT+0530 (India Standard Time)","12.95","13.15","11.50","11.50","35.37"
"Wed May 31 2023 15:20:00 GMT+0530 (India Standard Time)","11.55","12.20","11.20","12.20","38.39"
"Wed May 31 2023 15:21:00 GMT+0530 (India Standard Time)","12.25","13.10","12.20","12.85","41.13"
"Wed May 31 2023 15:22:00 GMT+0530 (India Standard Time)","12.95","13.05","12.60","12.90","41.35"
"Wed May 31 2023 15:23:00 GMT+0530 (India Standard Time)","12.85","13.80","12.75","13.70","44.85"
"Wed May 31 2023 15:24:00 GMT+0530 (India Standard Time)","13.70","13.85","12.45","12.55","41.06"
"Wed May 31 2023 15:25:00 GMT+0530 (India Standard Time)","12.55","12.90","12.00","12.80","42.20"
"Wed May 31 2023 15:26:00 GMT+0530 (India Standard Time)","12.70","13.10","12.50","13.10","43.61"
"Wed May 31 2023 15:27:00 GMT+0530 (India Standard Time)","13.10","14.55","13.00","14.50","49.78"
"Wed May 31 2023 15:28:00 GMT+0530 (India Standard Time)","14.45","15.00","14.00","14.70","50.62"
"Wed May 31 2023 15:29:00 GMT+0530 (India Standard Time)","14.75","15.00","14.20","14.20","48.46"
"Thu Jun 01 2023 09:15:00 GMT+0530 (India Standard Time)","7.30","14.45","7.30","13.65","46.12"
"Thu Jun 01 2023 09:16:00 GMT+0530 (India Standard Time)","13.15","13.65","10.05","10.10","34.56"
"Thu Jun 01 2023 09:17:00 GMT+0530 (India Standard Time)","9.90","10.10","8.70","9.05","32.01"
"Thu Jun 01 2023 09:18:00 GMT+0530 (India Standard Time)","8.85","10.10","8.45","9.00","31.89"
"Thu Jun 01 2023 09:19:00 GMT+0530 (India Standard Time)","8.90","9.15","7.60","7.85","29.16"
"Thu Jun 01 2023 09:20:00 GMT+0530 (India Standard Time)","7.85","8.75","7.50","7.95","29.72"
"Thu Jun 01 2023 09:21:00 GMT+0530 (India Standard Time)","8.00","8.70","7.65","8.35","32.05"
"Thu Jun 01 2023 09:22:00 GMT+0530 (India Standard Time)","8.60","9.10","8.05","8.75","34.39"
