"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Wed May 31 2023 15:19:00 GMT+0530 (India Standard Time)","42.15","42.50","38.00","38.00","36.32"
"Wed May 31 2023 15:20:00 GMT+0530 (India Standard Time)","37.90","39.80","36.70","39.55","39.14"
"Wed May 31 2023 15:21:00 GMT+0530 (India Standard Time)","39.55","42.20","39.40","41.55","42.66"
"Wed May 31 2023 15:22:00 GMT+0530 (India Standard Time)","41.55","42.65","41.25","42.00","43.45"
"Wed May 31 2023 15:23:00 GMT+0530 (India Standard Time)","41.95","44.30","41.75","44.30","47.45"
"Wed May 31 2023 15:24:00 GMT+0530 (India Standard Time)","44.25","44.60","40.70","41.10","42.91"
"Wed May 31 2023 15:25:00 GMT+0530 (India Standard Time)","40.80","42.00","40.00","41.55","43.72"
"Wed May 31 2023 15:26:00 GMT+0530 (India Standard Time)","41.70","43.00","41.05","43.00","46.39"
"Wed May 31 2023 15:27:00 GMT+0530 (India Standard Time)","43.00","45.50","42.90","45.45","50.63"
"Wed May 31 2023 15:28:00 GMT+0530 (India Standard Time)","45.05","46.30","44.40","45.80","51.23"
"Wed May 31 2023 15:29:00 GMT+0530 (India Standard Time)","45.80","48.45","45.55","48.40","55.52"
"Thu Jun 01 2023 09:15:00 GMT+0530 (India Standard Time)","40.00","53.60","29.20","51.10","59.50"
"Thu Jun 01 2023 09:16:00 GMT+0530 (India Standard Time)","49.95","51.10","40.35","40.45","43.11"
"Thu Jun 01 2023 09:17:00 GMT+0530 (India Standard Time)","40.00","42.10","36.25","38.65","41.05"
"Thu Jun 01 2023 09:18:00 GMT+0530 (India Standard Time)","38.05","42.60","36.90","38.60","40.99"
"Thu Jun 01 2023 09:19:00 GMT+0530 (India Standard Time)","38.10","39.20","33.30","34.20","36.11"
"Thu Jun 01 2023 09:20:00 GMT+0530 (India Standard Time)","34.30","38.50","32.60","34.90","37.39"
"Thu Jun 01 2023 09:21:00 GMT+0530 (India Standard Time)","34.90","37.80","33.95","36.65","40.59"
"Thu Jun 01 2023 09:22:00 GMT+0530 (India Standard Time)","37.65","39.85","35.70","38.30","43.52"
"Thu Jun 01 2023 09:23:00 GMT+0530 (India Standard Time)","38.50","41.15","37.65","39.80","46.12"
"Thu Jun 01 2023 09:24:00 GMT+0530 (India Standard Time)","40.30","42.00","39.20","39.80","46.12"
"Thu Jun 01 2023 09:25:00 GMT+0530 (India Standard Time)","40.60","48.00","39.80","46.45","56.43"
"Thu Jun 01 2023 09:26:00 GMT+0530 (India Standard Time)","47.00","51.00","45.90","49.00","59.62"
"Thu Jun 01 2023 09:27:00 GMT+0530 (India Standard Time)","49.40","51.25","48.10","49.45","60.18"
"Thu Jun 01 2023 09:28:00 GMT+0530 (India Standard Time)","50.00","50.30","44.75","48.60","58.54"
"Thu Jun 01 2023 09:29:00 GMT+0530 (India Standard Time)","48.75","51.90","47.90","51.05","61.77"
