"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Mon May 22 2023 14:32:00 GMT+0530 (India Standard Time)","45.20","47.95","45.15","46.95","51.30"
"Mon May 22 2023 14:33:00 GMT+0530 (India Standard Time)","46.90","47.85","44.80","45.30","47.38"
"Mon May 22 2023 14:34:00 GMT+0530 (India Standard Time)","45.20","45.40","40.75","42.30","41.20"
"Mon May 22 2023 14:35:00 GMT+0530 (India Standard Time)","42.45","46.05","42.05","45.00","47.80"
"Mon May 22 2023 14:36:00 GMT+0530 (India Standard Time)","44.60","46.40","44.05","44.95","47.69"
"Mon May 22 2023 14:37:00 GMT+0530 (India Standard Time)","45.10","46.30","43.40","44.85","47.46"
"Mon May 22 2023 14:38:00 GMT+0530 (India Standard Time)","44.95","46.20","43.35","45.30","48.65"
"Mon May 22 2023 14:39:00 GMT+0530 (India Standard Time)","45.00","45.25","40.65","40.85","39.19"
"Mon May 22 2023 14:40:00 GMT+0530 (India Standard Time)","40.90","42.55","38.55","39.25","36.45"
"Mon May 22 2023 14:41:00 GMT+0530 (India Standard Time)","38.90","44.55","38.80","42.45","44.78"
"Mon May 22 2023 14:42:00 GMT+0530 (India Standard Time)","42.20","43.25","40.50","43.15","46.43"
"Mon May 22 2023 14:43:00 GMT+0530 (India Standard Time)","43.15","44.65","42.00","43.40","47.04"
"Mon May 22 2023 14:44:00 GMT+0530 (India Standard Time)","43.70","45.25","43.00","44.50","49.75"
"Mon May 22 2023 14:45:00 GMT+0530 (India Standard Time)","44.95","49.80","43.15","48.90","58.83"
"Mon May 22 2023 14:46:00 GMT+0530 (India Standard Time)","49.65","50.85","45.40","47.65","55.75"
"Mon May 22 2023 14:47:00 GMT+0530 (India Standard Time)","47.80","50.55","47.60","49.20","58.64"
"Mon May 22 2023 14:48:00 GMT+0530 (India Standard Time)","49.20","51.55","49.00","49.25","58.73"
"Mon May 22 2023 14:49:00 GMT+0530 (India Standard Time)","49.00","49.75","46.25","47.00","52.92"
"Mon May 22 2023 14:50:00 GMT+0530 (India Standard Time)","46.65","47.40","45.45","47.20","53.36"
