"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Fri May 19 2023 14:05:00 GMT+0530 (India Standard Time)","74.10","77.90","72.10","74.75","34.77"
"Fri May 19 2023 14:10:00 GMT+0530 (India Standard Time)","74.95","83.35","69.15","69.45","32.09"
"Fri May 19 2023 14:15:00 GMT+0530 (India Standard Time)","69.60","72.25","61.05","67.80","31.28"
"Fri May 19 2023 14:20:00 GMT+0530 (India Standard Time)","67.30","68.10","61.50","66.30","30.53"
"Fri May 19 2023 14:25:00 GMT+0530 (India Standard Time)","66.60","71.50","63.40","67.15","31.54"
"Fri May 19 2023 14:30:00 GMT+0530 (India Standard Time)","67.10","73.90","64.80","66.20","31.00"
"Fri May 19 2023 14:35:00 GMT+0530 (India Standard Time)","66.30","66.45","55.20","61.25","28.29"
"Fri May 19 2023 14:40:00 GMT+0530 (India Standard Time)","61.25","61.40","52.20","54.95","25.26"
"Fri May 19 2023 14:45:00 GMT+0530 (India Standard Time)","54.75","56.00","50.30","55.30","25.73"
"Fri May 19 2023 14:50:00 GMT+0530 (India Standard Time)","54.85","59.30","51.80","57.00","28.13"
"Fri May 19 2023 14:55:00 GMT+0530 (India Standard Time)","56.60","57.40","51.00","54.45","26.73"
"Fri May 19 2023 15:00:00 GMT+0530 (India Standard Time)","52.80","59.50","48.80","51.00","24.94"
"Fri May 19 2023 15:05:00 GMT+0530 (India Standard Time)","50.35","52.20","45.80","45.90","22.52"
"Fri May 19 2023 15:10:00 GMT+0530 (India Standard Time)","45.60","46.05","38.20","42.35","21.00"
"Fri May 19 2023 15:15:00 GMT+0530 (India Standard Time)","42.00","43.00","39.10","39.75","19.94"
"Fri May 19 2023 15:20:00 GMT+0530 (India Standard Time)","39.45","45.75","39.45","43.85","26.28"
"Fri May 19 2023 15:25:00 GMT+0530 (India Standard Time)","43.50","45.85","43.00","44.35","27.03"
"Mon May 22 2023 09:15:00 GMT+0530 (India Standard Time)","40.70","62.40","40.40","49.75","34.83"
"Mon May 22 2023 09:20:00 GMT+0530 (India Standard Time)","49.45","53.50","33.95","38.25","27.98"
"Mon May 22 2023 09:25:00 GMT+0530 (India Standard Time)","38.60","40.35","33.55","37.15","27.42"
"Mon May 22 2023 09:30:00 GMT+0530 (India Standard Time)","36.45","37.85","33.05","35.40","26.52"
"Mon May 22 2023 09:35:00 GMT+0530 (India Standard Time)","35.25","36.30","30.10","30.95","24.32"
"Mon May 22 2023 09:40:00 GMT+0530 (India Standard Time)","30.20","34.40","30.00","30.95","24.32"
"Mon May 22 2023 09:45:00 GMT+0530 (India Standard Time)","30.75","34.80","30.40","32.95","27.45"
"Mon May 22 2023 09:50:00 GMT+0530 (India Standard Time)","32.60","33.75","30.15","33.40","28.17"
"Mon May 22 2023 09:55:00 GMT+0530 (India Standard Time)","33.15","39.85","32.40","39.05","36.66"
"Mon May 22 2023 10:00:00 GMT+0530 (India Standard Time)","39.35","57.60","38.70","52.00","50.97"
"Mon May 22 2023 10:05:00 GMT+0530 (India Standard Time)","52.55","58.30","50.65","55.25","53.79"
"Mon May 22 2023 10:10:00 GMT+0530 (India Standard Time)","55.55","55.90","41.75","44.40","44.57"
"Mon May 22 2023 10:15:00 GMT+0530 (India Standard Time)","43.75","48.30","40.10","46.35","46.35"
"Mon May 22 2023 10:20:00 GMT+0530 (India Standard Time)","45.35","48.00","41.15","41.30","42.54"
"Mon May 22 2023 10:25:00 GMT+0530 (India Standard Time)","41.60","44.00","37.00","42.30","43.53"
"Mon May 22 2023 10:30:00 GMT+0530 (India Standard Time)","41.75","47.15","36.70","38.30","40.52"
"Mon May 22 2023 10:35:00 GMT+0530 (India Standard Time)","38.00","40.00","35.00","36.50","39.21"
"Mon May 22 2023 10:40:00 GMT+0530 (India Standard Time)","36.25","40.00","35.20","39.75","42.81"
"Mon May 22 2023 10:45:00 GMT+0530 (India Standard Time)","39.55","39.85","34.50","36.95","40.58"
"Mon May 22 2023 10:50:00 GMT+0530 (India Standard Time)","37.50","40.05","34.65","36.60","40.30"
"Mon May 22 2023 10:55:00 GMT+0530 (India Standard Time)","36.65","40.80","34.45","34.55","38.60"
"Mon May 22 2023 11:00:00 GMT+0530 (India Standard Time)","34.40","36.80","34.05","35.20","39.47"
"Mon May 22 2023 11:05:00 GMT+0530 (India Standard Time)","35.05","37.45","32.90","36.45","41.20"
"Mon May 22 2023 11:10:00 GMT+0530 (India Standard Time)","36.20","39.00","34.00","38.75","44.34"
"Mon May 22 2023 11:15:00 GMT+0530 (India Standard Time)","38.20","41.45","36.30","38.40","43.96"
"Mon May 22 2023 11:20:00 GMT+0530 (India Standard Time)","38.50","42.00","37.30","40.35","46.73"
"Mon May 22 2023 11:25:00 GMT+0530 (India Standard Time)","40.00","42.55","38.40","42.15","49.23"
"Mon May 22 2023 11:30:00 GMT+0530 (India Standard Time)","41.75","47.55","40.05","42.20","49.30"
"Mon May 22 2023 11:35:00 GMT+0530 (India Standard Time)","42.35","43.30","37.05","38.45","44.29"
"Mon May 22 2023 11:40:00 GMT+0530 (India Standard Time)","38.50","42.45","35.95","40.55","47.51"
"Mon May 22 2023 11:45:00 GMT+0530 (India Standard Time)","40.20","42.45","37.50","41.60","49.09"
"Mon May 22 2023 11:50:00 GMT+0530 (India Standard Time)","41.15","42.00","38.75","40.50","47.48"
"Mon May 22 2023 11:55:00 GMT+0530 (India Standard Time)","40.70","42.45","39.30","42.45","50.58"
"Mon May 22 2023 12:00:00 GMT+0530 (India Standard Time)","42.30","47.30","41.05","45.70","55.33"
"Mon May 22 2023 12:05:00 GMT+0530 (India Standard Time)","45.60","54.40","43.85","44.80","53.79"
"Mon May 22 2023 12:10:00 GMT+0530 (India Standard Time)","44.45","44.90","36.00","36.60","42.25"
"Mon May 22 2023 12:15:00 GMT+0530 (India Standard Time)","35.60","39.45","32.80","39.05","45.98"
"Mon May 22 2023 12:20:00 GMT+0530 (India Standard Time)","38.45","43.80","37.05","43.80","52.40"
