"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Fri May 19 2023 15:20:00 GMT+0530 (India Standard Time)","67.45","67.55","59.30","62.55","68.13"
"Fri May 19 2023 15:25:00 GMT+0530 (India Standard Time)","63.40","65.00","60.10","60.10","62.97"
"Mon May 22 2023 09:15:00 GMT+0530 (India Standard Time)","58.00","58.00","36.15","42.90","40.04"
"Mon May 22 2023 09:20:00 GMT+0530 (India Standard Time)","43.15","63.40","39.90","54.75","52.79"
"Mon May 22 2023 09:25:00 GMT+0530 (India Standard Time)","54.25","62.85","52.00","56.40","54.25"
"Mon May 22 2023 09:30:00 GMT+0530 (India Standard Time)","56.95","60.25","54.80","56.90","54.71"
"Mon May 22 2023 09:35:00 GMT+0530 (India Standard Time)","57.00","64.20","55.50","63.55","60.38"
"Mon May 22 2023 09:40:00 GMT+0530 (India Standard Time)","64.35","65.30","56.10","61.25","57.69"
"Mon May 22 2023 09:45:00 GMT+0530 (India Standard Time)","61.25","61.70","54.50","57.75","53.76"
"Mon May 22 2023 09:50:00 GMT+0530 (India Standard Time)","57.85","61.40","56.25","56.45","52.34"
"Mon May 22 2023 09:55:00 GMT+0530 (India Standard Time)","56.95","57.20","49.00","49.60","45.50"
"Mon May 22 2023 10:00:00 GMT+0530 (India Standard Time)","48.95","49.60","34.55","38.05","36.77"
"Mon May 22 2023 10:05:00 GMT+0530 (India Standard Time)","37.25","38.45","33.55","35.55","35.20"
"Mon May 22 2023 10:10:00 GMT+0530 (India Standard Time)","35.35","44.95","34.95","42.60","42.65"
"Mon May 22 2023 10:15:00 GMT+0530 (India Standard Time)","43.00","46.20","38.90","40.70","41.28"
"Mon May 22 2023 10:20:00 GMT+0530 (India Standard Time)","41.20","44.40","39.15","44.10","44.72"
"Mon May 22 2023 10:25:00 GMT+0530 (India Standard Time)","43.90","48.05","41.30","42.70","43.58"
"Mon May 22 2023 10:30:00 GMT+0530 (India Standard Time)","43.20","46.75","38.25","45.35","46.35"
"Mon May 22 2023 10:35:00 GMT+0530 (India Standard Time)","45.85","48.00","43.75","46.30","47.35"
"Mon May 22 2023 10:40:00 GMT+0530 (India Standard Time)","46.40","47.85","43.05","43.65","44.85"
"Mon May 22 2023 10:45:00 GMT+0530 (India Standard Time)","43.45","48.25","43.05","45.25","46.68"
"Mon May 22 2023 10:50:00 GMT+0530 (India Standard Time)","44.60","47.40","42.00","45.60","47.09"
"Mon May 22 2023 10:55:00 GMT+0530 (India Standard Time)","45.50","48.00","43.10","46.90","48.69"
"Mon May 22 2023 11:00:00 GMT+0530 (India Standard Time)","46.60","47.50","45.35","46.80","48.57"
"Mon May 22 2023 11:05:00 GMT+0530 (India Standard Time)","46.80","48.65","43.60","45.05","46.39"
"Mon May 22 2023 11:10:00 GMT+0530 (India Standard Time)","45.00","46.90","40.85","41.50","42.25"
"Mon May 22 2023 11:15:00 GMT+0530 (India Standard Time)","41.60","44.25","39.40","43.20","44.79"
"Mon May 22 2023 11:20:00 GMT+0530 (India Standard Time)","43.45","44.00","39.30","40.45","41.60"
"Mon May 22 2023 11:25:00 GMT+0530 (India Standard Time)","40.50","41.55","39.00","39.00","39.98"
"Mon May 22 2023 11:30:00 GMT+0530 (India Standard Time)","39.15","40.25","35.10","39.00","39.98"
"Mon May 22 2023 11:35:00 GMT+0530 (India Standard Time)","38.90","42.85","38.05","41.60","44.47"
"Mon May 22 2023 11:40:00 GMT+0530 (India Standard Time)","41.55","44.00","38.25","40.30","42.75"
"Mon May 22 2023 11:45:00 GMT+0530 (India Standard Time)","39.75","42.45","38.65","38.80","40.79"
"Mon May 22 2023 11:50:00 GMT+0530 (India Standard Time)","39.15","40.95","38.80","39.55","42.22"
"Mon May 22 2023 11:55:00 GMT+0530 (India Standard Time)","39.15","40.25","36.10","36.10","37.71"
"Mon May 22 2023 12:00:00 GMT+0530 (India Standard Time)","36.10","38.10","32.65","34.85","36.20"
"Mon May 22 2023 12:05:00 GMT+0530 (India Standard Time)","35.05","35.55","29.95","34.40","35.65"
"Mon May 22 2023 12:10:00 GMT+0530 (India Standard Time)","34.60","41.15","34.30","40.60","47.53"
"Mon May 22 2023 12:15:00 GMT+0530 (India Standard Time)","41.05","44.25","37.05","37.05","42.67"
"Mon May 22 2023 12:20:00 GMT+0530 (India Standard Time)","37.80","39.40","33.80","34.15","39.15"
"Mon May 22 2023 12:25:00 GMT+0530 (India Standard Time)","34.00","34.95","31.60","31.80","36.52"
"Mon May 22 2023 12:30:00 GMT+0530 (India Standard Time)","31.70","32.55","26.40","29.15","33.77"
"Mon May 22 2023 12:35:00 GMT+0530 (India Standard Time)","28.65","33.05","27.75","31.05","37.41"
"Mon May 22 2023 12:40:00 GMT+0530 (India Standard Time)","31.65","32.70","28.60","29.00","35.17"
