"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Thu Jun 08 2023 15:01:00 GMT+0530 (India Standard Time)","159.00","159.90","136.00","159.90","77.44"
"Thu Jun 08 2023 15:02:00 GMT+0530 (India Standard Time)","159.90","163.20","154.85","154.85","71.36"
"Thu Jun 08 2023 15:03:00 GMT+0530 (India Standard Time)","154.85","154.85","154.85","154.85","71.36"
"Thu Jun 08 2023 15:04:00 GMT+0530 (India Standard Time)","146.00","154.85","146.00","146.00","61.53"
"Thu Jun 08 2023 15:05:00 GMT+0530 (India Standard Time)","146.00","146.00","135.00","135.00","51.95"
"Thu Jun 08 2023 15:06:00 GMT+0530 (India Standard Time)","135.00","135.00","129.05","130.00","48.27"
"Thu Jun 08 2023 15:07:00 GMT+0530 (India Standard Time)","130.00","146.00","130.00","146.00","58.42"
"Thu Jun 08 2023 15:08:00 GMT+0530 (India Standard Time)","146.00","161.15","146.00","161.15","65.35"
"Thu Jun 08 2023 15:09:00 GMT+0530 (India Standard Time)","161.15","168.00","161.15","165.00","66.86"
"Thu Jun 08 2023 15:10:00 GMT+0530 (India Standard Time)","165.00","165.00","165.00","165.00","66.86"
"Thu Jun 08 2023 15:11:00 GMT+0530 (India Standard Time)","165.00","165.00","148.60","148.60","55.01"
"Thu Jun 08 2023 15:12:00 GMT+0530 (India Standard Time)","148.60","148.60","148.60","148.60","55.01"
"Thu Jun 08 2023 15:13:00 GMT+0530 (India Standard Time)","148.60","148.60","144.45","145.00","52.63"
"Thu Jun 08 2023 15:14:00 GMT+0530 (India Standard Time)","156.40","169.75","156.40","169.75","64.11"
"Thu Jun 08 2023 15:15:00 GMT+0530 (India Standard Time)","169.75","170.30","168.50","170.30","64.31"
"Thu Jun 08 2023 15:16:00 GMT+0530 (India Standard Time)","170.30","184.35","170.30","184.35","69.20"
"Thu Jun 08 2023 15:17:00 GMT+0530 (India Standard Time)","184.35","185.70","170.30","170.30","60.31"
"Thu Jun 08 2023 15:18:00 GMT+0530 (India Standard Time)","170.30","170.30","166.25","166.25","58.00"
"Thu Jun 08 2023 15:19:00 GMT+0530 (India Standard Time)","166.25","166.25","166.25","166.25","58.00"
"Thu Jun 08 2023 15:20:00 GMT+0530 (India Standard Time)","166.25","166.25","166.25","166.25","58.00"
"Thu Jun 08 2023 15:21:00 GMT+0530 (India Standard Time)","166.25","166.25","166.25","166.25","58.00"
"Thu Jun 08 2023 15:22:00 GMT+0530 (India Standard Time)","166.25","166.25","140.00","140.00","43.46"
"Thu Jun 08 2023 15:23:00 GMT+0530 (India Standard Time)","140.00","145.30","140.00","142.00","44.60"
"Thu Jun 08 2023 15:24:00 GMT+0530 (India Standard Time)","142.00","142.85","142.00","142.75","45.05"
"Thu Jun 08 2023 15:25:00 GMT+0530 (India Standard Time)","142.75","142.95","141.85","142.95","45.18"
"Thu Jun 08 2023 15:26:00 GMT+0530 (India Standard Time)","142.95","148.00","142.95","148.00","48.42"
"Thu Jun 08 2023 15:27:00 GMT+0530 (India Standard Time)","148.00","148.00","139.00","141.10","44.54"
"Thu Jun 08 2023 15:28:00 GMT+0530 (India Standard Time)","141.10","141.10","141.00","141.00","44.49"
"Thu Jun 08 2023 15:29:00 GMT+0530 (India Standard Time)","141.00","141.00","139.00","139.00","43.32"
"Fri Jun 09 2023 09:15:00 GMT+0530 (India Standard Time)","139.00","139.00","139.00","139.00","43.32"
"Fri Jun 09 2023 09:16:00 GMT+0530 (India Standard Time)","139.00","139.00","139.00","139.00","43.32"
"Fri Jun 09 2023 09:17:00 GMT+0530 (India Standard Time)","139.00","139.00","120.00","128.00","36.72"
"Fri Jun 09 2023 09:18:00 GMT+0530 (India Standard Time)","128.00","128.00","109.00","109.00","28.61"
"Fri Jun 09 2023 09:19:00 GMT+0530 (India Standard Time)","109.00","118.00","109.00","111.00","30.35"
"Fri Jun 09 2023 09:20:00 GMT+0530 (India Standard Time)","110.10","117.00","110.10","115.00","33.83"
"Fri Jun 09 2023 09:21:00 GMT+0530 (India Standard Time)","117.00","120.00","112.00","114.00","33.38"
"Fri Jun 09 2023 09:22:00 GMT+0530 (India Standard Time)","114.00","120.00","114.00","114.00","33.38"
"Fri Jun 09 2023 09:23:00 GMT+0530 (India Standard Time)","114.00","114.00","106.10","108.00","30.56"
"Fri Jun 09 2023 09:24:00 GMT+0530 (India Standard Time)","108.00","109.00","108.00","108.00","30.56"
"Fri Jun 09 2023 09:25:00 GMT+0530 (India Standard Time)","104.00","119.90","104.00","110.00","32.76"
"Fri Jun 09 2023 09:26:00 GMT+0530 (India Standard Time)","110.00","113.00","90.35","105.35","30.35"
"Fri Jun 09 2023 09:27:00 GMT+0530 (India Standard Time)","110.00","110.00","61.10","86.15","22.88"
"Fri Jun 09 2023 09:28:00 GMT+0530 (India Standard Time)","86.15","95.00","85.10","90.00","26.77"
"Fri Jun 09 2023 09:29:00 GMT+0530 (India Standard Time)","90.00","106.70","90.00","105.00","39.57"
"Fri Jun 09 2023 09:30:00 GMT+0530 (India Standard Time)","107.70","115.20","105.00","107.00","41.05"
"Fri Jun 09 2023 09:31:00 GMT+0530 (India Standard Time)","106.70","109.80","99.40","106.00","40.52"
"Fri Jun 09 2023 09:32:00 GMT+0530 (India Standard Time)","107.00","120.00","107.00","117.85","48.99"
"Fri Jun 09 2023 09:33:00 GMT+0530 (India Standard Time)","117.85","130.00","116.00","125.00","53.31"
"Fri Jun 09 2023 09:34:00 GMT+0530 (India Standard Time)","125.00","138.00","124.95","138.00","59.95"
"Fri Jun 09 2023 09:35:00 GMT+0530 (India Standard Time)","138.00","156.00","138.00","154.00","66.31"
"Fri Jun 09 2023 09:36:00 GMT+0530 (India Standard Time)","154.00","171.45","150.00","170.25","71.29"
"Fri Jun 09 2023 09:37:00 GMT+0530 (India Standard Time)","172.80","175.95","161.00","163.85","67.08"
"Fri Jun 09 2023 09:38:00 GMT+0530 (India Standard Time)","163.85","169.35","152.00","169.25","68.76"
"Fri Jun 09 2023 09:39:00 GMT+0530 (India Standard Time)","167.00","176.45","161.00","162.20","64.16"
"Fri Jun 09 2023 09:40:00 GMT+0530 (India Standard Time)","161.00","179.00","161.00","175.00","68.30"
"Fri Jun 09 2023 09:41:00 GMT+0530 (India Standard Time)","175.00","175.00","160.55","167.05","63.41"
"Fri Jun 09 2023 09:42:00 GMT+0530 (India Standard Time)","167.05","170.00","161.45","167.60","63.60"
"Fri Jun 09 2023 09:43:00 GMT+0530 (India Standard Time)","167.60","182.90","167.60","170.00","64.49"
"Fri Jun 09 2023 09:44:00 GMT+0530 (India Standard Time)","170.00","175.00","155.00","164.70","60.95"
"Fri Jun 09 2023 09:45:00 GMT+0530 (India Standard Time)","164.70","164.70","138.85","140.00","47.81"
"Fri Jun 09 2023 09:46:00 GMT+0530 (India Standard Time)","140.00","140.00","110.85","122.20","40.96"
"Fri Jun 09 2023 09:47:00 GMT+0530 (India Standard Time)","118.05","122.20","106.35","114.40","38.36"
"Fri Jun 09 2023 09:48:00 GMT+0530 (India Standard Time)","116.00","119.00","110.95","118.80","40.65"
"Fri Jun 09 2023 09:49:00 GMT+0530 (India Standard Time)","120.00","120.00","105.00","105.00","36.13"
"Fri Jun 09 2023 09:50:00 GMT+0530 (India Standard Time)","102.75","102.75","87.00","91.55","32.35"
"Fri Jun 09 2023 09:51:00 GMT+0530 (India Standard Time)","88.60","100.00","88.60","100.00","36.82"
"Fri Jun 09 2023 09:52:00 GMT+0530 (India Standard Time)","98.00","100.05","96.05","98.00","36.21"
"Fri Jun 09 2023 09:53:00 GMT+0530 (India Standard Time)","97.70","109.35","96.00","109.35","42.07"
"Fri Jun 09 2023 09:54:00 GMT+0530 (India Standard Time)","105.45","109.00","99.00","104.45","40.35"
"Fri Jun 09 2023 09:55:00 GMT+0530 (India Standard Time)","104.45","108.75","95.00","100.20","38.86"
"Fri Jun 09 2023 09:56:00 GMT+0530 (India Standard Time)","100.20","109.20","100.20","109.20","43.60"
"Fri Jun 09 2023 09:57:00 GMT+0530 (India Standard Time)","109.20","111.00","104.00","105.45","42.14"
"Fri Jun 09 2023 09:58:00 GMT+0530 (India Standard Time)","104.00","106.60","99.75","105.40","42.12"
"Fri Jun 09 2023 09:59:00 GMT+0530 (India Standard Time)","105.40","105.40","98.30","98.30","39.22"
"Fri Jun 09 2023 10:00:00 GMT+0530 (India Standard Time)","94.15","104.00","92.50","98.90","39.60"
"Fri Jun 09 2023 10:01:00 GMT+0530 (India Standard Time)","98.90","102.05","92.00","100.00","40.33"
"Fri Jun 09 2023 10:02:00 GMT+0530 (India Standard Time)","100.00","100.00","94.35","99.15","39.93"
"Fri Jun 09 2023 10:03:00 GMT+0530 (India Standard Time)","100.00","104.00","99.15","101.00","41.30"
