"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Thu Jun 08 2023 14:17:00 GMT+0530 (India Standard Time)","155.00","155.00","150.00","151.40","32.53"
"Thu Jun 08 2023 14:18:00 GMT+0530 (India Standard Time)","151.40","151.40","142.95","145.00","30.12"
"Thu Jun 08 2023 14:19:00 GMT+0530 (India Standard Time)","145.00","149.00","145.00","145.00","30.12"
"Thu Jun 08 2023 14:20:00 GMT+0530 (India Standard Time)","145.00","146.35","138.15","146.35","31.37"
"Thu Jun 08 2023 14:21:00 GMT+0530 (India Standard Time)","146.35","146.35","141.20","141.20","29.23"
"Thu Jun 08 2023 14:22:00 GMT+0530 (India Standard Time)","141.20","141.20","130.00","130.00","25.21"
"Thu Jun 08 2023 14:23:00 GMT+0530 (India Standard Time)","130.00","138.55","130.00","136.20","30.88"
"Thu Jun 08 2023 14:24:00 GMT+0530 (India Standard Time)","138.40","150.70","138.40","150.70","41.96"
"Thu Jun 08 2023 14:25:00 GMT+0530 (India Standard Time)","152.55","155.95","150.75","155.00","44.79"
"Thu Jun 08 2023 14:26:00 GMT+0530 (India Standard Time)","155.00","155.00","155.00","155.00","44.79"
"Thu Jun 08 2023 14:27:00 GMT+0530 (India Standard Time)","155.00","155.00","142.40","142.40","38.43"
"Thu Jun 08 2023 14:28:00 GMT+0530 (India Standard Time)","142.40","159.00","142.40","159.00","48.75"
"Thu Jun 08 2023 14:29:00 GMT+0530 (India Standard Time)","159.00","159.00","143.20","143.20","41.60"
"Thu Jun 08 2023 14:30:00 GMT+0530 (India Standard Time)","143.20","150.85","143.20","150.85","45.75"
"Thu Jun 08 2023 14:31:00 GMT+0530 (India Standard Time)","150.85","150.85","148.65","148.65","44.77"
"Thu Jun 08 2023 14:32:00 GMT+0530 (India Standard Time)","148.65","148.65","148.65","148.65","44.77"
"Thu Jun 08 2023 14:33:00 GMT+0530 (India Standard Time)","148.65","148.65","136.95","136.95","39.52"
"Thu Jun 08 2023 14:34:00 GMT+0530 (India Standard Time)","136.95","150.00","136.95","150.00","46.98"
"Thu Jun 08 2023 14:35:00 GMT+0530 (India Standard Time)","150.00","150.20","150.00","150.20","47.09"
"Thu Jun 08 2023 14:36:00 GMT+0530 (India Standard Time)","150.20","150.20","148.95","148.95","46.45"
"Thu Jun 08 2023 14:37:00 GMT+0530 (India Standard Time)","148.95","156.55","148.95","156.55","50.80"
"Thu Jun 08 2023 14:38:00 GMT+0530 (India Standard Time)","156.55","156.55","150.50","152.95","48.78"
"Thu Jun 08 2023 14:39:00 GMT+0530 (India Standard Time)","152.95","152.95","149.45","149.45","46.83"
"Thu Jun 08 2023 14:40:00 GMT+0530 (India Standard Time)","149.45","149.45","149.45","149.45","46.83"
"Thu Jun 08 2023 14:41:00 GMT+0530 (India Standard Time)","149.45","151.80","149.45","151.80","48.44"
"Thu Jun 08 2023 14:42:00 GMT+0530 (India Standard Time)","151.80","151.80","151.80","151.80","48.44"
"Thu Jun 08 2023 14:43:00 GMT+0530 (India Standard Time)","151.80","151.80","145.05","145.85","44.49"
"Thu Jun 08 2023 14:44:00 GMT+0530 (India Standard Time)","145.85","145.85","145.85","145.85","44.49"
"Thu Jun 08 2023 14:45:00 GMT+0530 (India Standard Time)","145.85","145.85","145.85","145.85","44.49"
