"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Fri Jun 09 2023 09:17:00 GMT+0530 (India Standard Time)","250.00","250.00","250.00","250.00","60.41"
"Fri Jun 09 2023 09:18:00 GMT+0530 (India Standard Time)","250.00","300.00","250.00","288.20","76.33"
"Fri Jun 09 2023 09:19:00 GMT+0530 (India Standard Time)","288.20","288.20","282.90","283.25","72.27"
"Fri Jun 09 2023 09:20:00 GMT+0530 (India Standard Time)","289.80","292.10","283.25","292.10","74.85"
"Fri Jun 09 2023 09:21:00 GMT+0530 (India Standard Time)","292.10","296.80","269.10","269.10","59.41"
"Fri Jun 09 2023 09:22:00 GMT+0530 (India Standard Time)","269.10","279.20","266.80","279.20","63.02"
"Fri Jun 09 2023 09:23:00 GMT+0530 (India Standard Time)","279.20","279.20","279.20","279.20","63.02"
"Fri Jun 09 2023 09:24:00 GMT+0530 (India Standard Time)","279.20","279.20","279.20","279.20","63.02"
"Fri Jun 09 2023 09:25:00 GMT+0530 (India Standard Time)","279.20","283.25","259.50","277.05","61.56"
"Fri Jun 09 2023 09:26:00 GMT+0530 (India Standard Time)","277.05","283.35","272.25","283.35","64.17"
"Fri Jun 09 2023 09:27:00 GMT+0530 (India Standard Time)","282.65","282.65","265.60","265.60","53.21"
"Fri Jun 09 2023 09:28:00 GMT+0530 (India Standard Time)","265.60","265.60","251.35","259.00","49.81"
"Fri Jun 09 2023 09:29:00 GMT+0530 (India Standard Time)","259.00","259.00","217.85","217.85","34.83"
"Fri Jun 09 2023 09:30:00 GMT+0530 (India Standard Time)","219.05","221.50","198.95","221.50","36.65"
"Fri Jun 09 2023 09:31:00 GMT+0530 (India Standard Time)","223.50","245.60","221.50","229.20","40.43"
"Fri Jun 09 2023 09:32:00 GMT+0530 (India Standard Time)","229.20","229.20","211.30","214.65","36.06"
"Fri Jun 09 2023 09:33:00 GMT+0530 (India Standard Time)","210.20","210.60","199.00","200.50","32.39"
"Fri Jun 09 2023 09:34:00 GMT+0530 (India Standard Time)","200.50","201.75","191.50","191.50","30.27"
"Fri Jun 09 2023 09:35:00 GMT+0530 (India Standard Time)","191.50","191.50","158.90","163.15","24.79"
"Fri Jun 09 2023 09:36:00 GMT+0530 (India Standard Time)","163.15","172.05","161.25","165.85","26.16"
"Fri Jun 09 2023 09:37:00 GMT+0530 (India Standard Time)","162.85","169.80","156.35","157.95","24.74"
"Fri Jun 09 2023 09:38:00 GMT+0530 (India Standard Time)","154.80","178.00","152.85","157.10","24.59"
"Fri Jun 09 2023 09:39:00 GMT+0530 (India Standard Time)","163.25","175.20","156.40","173.90","33.45"
"Fri Jun 09 2023 09:40:00 GMT+0530 (India Standard Time)","173.90","173.90","154.45","159.30","30.13"
"Fri Jun 09 2023 09:41:00 GMT+0530 (India Standard Time)","158.45","173.30","158.45","166.70","33.72"
"Fri Jun 09 2023 09:42:00 GMT+0530 (India Standard Time)","166.70","173.85","162.65","167.55","34.14"
