"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Tue May 23 2023 14:45:00 GMT+0530 (India Standard Time)","16.95","19.55","16.85","18.80","66.15"
"Tue May 23 2023 14:50:00 GMT+0530 (India Standard Time)","18.90","21.75","17.85","20.85","72.24"
"Tue May 23 2023 14:55:00 GMT+0530 (India Standard Time)","20.85","20.85","16.00","16.75","52.07"
"Tue May 23 2023 15:00:00 GMT+0530 (India Standard Time)","16.75","22.45","16.15","18.95","58.73"
"Tue May 23 2023 15:05:00 GMT+0530 (India Standard Time)","18.35","19.60","17.50","18.80","58.14"
"Tue May 23 2023 15:10:00 GMT+0530 (India Standard Time)","18.55","21.65","17.75","21.50","64.99"
"Tue May 23 2023 15:15:00 GMT+0530 (India Standard Time)","21.45","22.10","19.50","21.35","64.36"
"Tue May 23 2023 15:20:00 GMT+0530 (India Standard Time)","21.40","23.00","20.85","22.15","66.24"
"Tue May 23 2023 15:25:00 GMT+0530 (India Standard Time)","22.05","22.35","20.65","21.10","61.64"
"Wed May 24 2023 09:15:00 GMT+0530 (India Standard Time)","34.00","38.80","27.40","31.70","78.14"
"Wed May 24 2023 09:20:00 GMT+0530 (India Standard Time)","31.55","40.00","31.10","35.15","81.00"
"Wed May 24 2023 09:25:00 GMT+0530 (India Standard Time)","35.05","38.00","29.15","30.05","67.02"
"Wed May 24 2023 09:30:00 GMT+0530 (India Standard Time)","29.50","30.05","24.60","25.60","57.67"
"Wed May 24 2023 09:35:00 GMT+0530 (India Standard Time)","25.50","27.45","22.25","23.45","53.77"
"Wed May 24 2023 09:40:00 GMT+0530 (India Standard Time)","23.55","24.75","22.70","22.75","52.52"
"Wed May 24 2023 09:45:00 GMT+0530 (India Standard Time)","22.75","23.45","20.45","21.30","49.94"
"Wed May 24 2023 09:50:00 GMT+0530 (India Standard Time)","21.35","23.05","20.70","20.90","49.22"
"Wed May 24 2023 09:55:00 GMT+0530 (India Standard Time)","20.80","22.60","20.50","21.10","49.61"
"Wed May 24 2023 10:00:00 GMT+0530 (India Standard Time)","21.30","21.40","19.20","19.25","46.08"
"Wed May 24 2023 10:05:00 GMT+0530 (India Standard Time)","19.20","19.70","18.25","19.05","45.70"
"Wed May 24 2023 10:10:00 GMT+0530 (India Standard Time)","19.05","20.10","16.50","16.50","41.07"
"Wed May 24 2023 10:15:00 GMT+0530 (India Standard Time)","16.45","17.35","15.50","16.60","41.32"
"Wed May 24 2023 10:20:00 GMT+0530 (India Standard Time)","16.50","17.65","16.45","17.35","43.27"
"Wed May 24 2023 10:25:00 GMT+0530 (India Standard Time)","17.40","19.65","17.35","19.20","47.88"
"Wed May 24 2023 10:30:00 GMT+0530 (India Standard Time)","19.10","19.85","16.50","16.50","42.46"
"Wed May 24 2023 10:35:00 GMT+0530 (India Standard Time)","16.55","17.00","14.90","16.10","41.71"
"Wed May 24 2023 10:40:00 GMT+0530 (India Standard Time)","16.15","16.85","14.60","14.70","39.09"
"Wed May 24 2023 10:45:00 GMT+0530 (India Standard Time)","14.60","14.85","13.70","14.15","38.08"
"Wed May 24 2023 10:50:00 GMT+0530 (India Standard Time)","13.65","14.80","13.65","14.75","39.91"
"Wed May 24 2023 10:55:00 GMT+0530 (India Standard Time)","14.60","15.45","14.50","14.65","39.70"
"Wed May 24 2023 11:00:00 GMT+0530 (India Standard Time)","14.50","15.70","13.75","15.30","41.84"
"Wed May 24 2023 11:05:00 GMT+0530 (India Standard Time)","15.30","16.00","14.55","15.75","43.34"
"Wed May 24 2023 11:10:00 GMT+0530 (India Standard Time)","15.75","15.80","15.00","15.25","42.04"
"Wed May 24 2023 11:15:00 GMT+0530 (India Standard Time)","15.55","15.95","13.75","13.80","38.45"
"Wed May 24 2023 11:20:00 GMT+0530 (India Standard Time)","13.90","13.90","12.75","13.55","37.84"
"Wed May 24 2023 11:25:00 GMT+0530 (India Standard Time)","13.50","13.80","13.25","13.70","38.47"
"Wed May 24 2023 11:30:00 GMT+0530 (India Standard Time)","13.60","15.10","13.55","15.10","44.09"
"Wed May 24 2023 11:35:00 GMT+0530 (India Standard Time)","15.05","16.10","15.05","15.35","45.05"
"Wed May 24 2023 11:40:00 GMT+0530 (India Standard Time)","15.40","17.50","15.05","17.20","51.69"
"Wed May 24 2023 11:45:00 GMT+0530 (India Standard Time)","17.20","17.85","16.70","17.35","52.20"
"Wed May 24 2023 11:50:00 GMT+0530 (India Standard Time)","17.30","17.45","14.60","16.40","48.73"
"Wed May 24 2023 11:55:00 GMT+0530 (India Standard Time)","16.25","16.80","15.25","16.10","47.65"
"Wed May 24 2023 12:00:00 GMT+0530 (India Standard Time)","16.15","19.40","16.00","19.10","57.72"
"Wed May 24 2023 12:05:00 GMT+0530 (India Standard Time)","19.15","20.20","16.45","16.50","48.93"
"Wed May 24 2023 12:10:00 GMT+0530 (India Standard Time)","16.55","19.45","15.85","19.30","56.60"
"Wed May 24 2023 12:15:00 GMT+0530 (India Standard Time)","19.25","20.75","18.65","20.30","58.97"
"Wed May 24 2023 12:20:00 GMT+0530 (India Standard Time)","20.25","20.35","18.10","19.60","56.64"
"Wed May 24 2023 12:25:00 GMT+0530 (India Standard Time)","19.40","20.55","18.20","19.35","55.79"
"Wed May 24 2023 12:30:00 GMT+0530 (India Standard Time)","19.55","21.15","19.00","20.60","59.09"
"Wed May 24 2023 12:35:00 GMT+0530 (India Standard Time)","20.45","25.50","20.45","22.55","63.64"
"Wed May 24 2023 12:40:00 GMT+0530 (India Standard Time)","22.75","23.70","21.15","23.15","64.94"
"Wed May 24 2023 12:45:00 GMT+0530 (India Standard Time)","23.25","24.90","22.35","23.35","65.38"
"Wed May 24 2023 12:50:00 GMT+0530 (India Standard Time)","23.60","24.20","20.60","22.35","61.22"
"Wed May 24 2023 12:55:00 GMT+0530 (India Standard Time)","22.40","22.80","20.70","21.60","58.23"
"Wed May 24 2023 13:00:00 GMT+0530 (India Standard Time)","21.50","24.75","20.70","24.10","64.46"
"Wed May 24 2023 13:05:00 GMT+0530 (India Standard Time)","24.65","26.70","22.25","26.00","68.33"
"Wed May 24 2023 13:10:00 GMT+0530 (India Standard Time)","26.20","27.90","24.25","27.50","71.01"
"Wed May 24 2023 13:15:00 GMT+0530 (India Standard Time)","27.65","29.45","25.30","28.15","72.11"
"Wed May 24 2023 13:20:00 GMT+0530 (India Standard Time)","28.15","29.20","26.80","28.35","72.46"
"Wed May 24 2023 13:25:00 GMT+0530 (India Standard Time)","28.50","28.50","24.45","24.45","57.45"
"Wed May 24 2023 13:30:00 GMT+0530 (India Standard Time)","24.65","24.85","20.80","21.70","49.64"
"Wed May 24 2023 13:35:00 GMT+0530 (India Standard Time)","21.70","22.10","19.50","19.50","44.44"
"Wed May 24 2023 13:40:00 GMT+0530 (India Standard Time)","19.50","21.50","17.70","21.30","49.14"
"Wed May 24 2023 13:45:00 GMT+0530 (India Standard Time)","21.45","26.55","21.30","23.30","53.81"
"Wed May 24 2023 13:50:00 GMT+0530 (India Standard Time)","23.35","25.40","23.05","23.30","53.81"
"Wed May 24 2023 13:55:00 GMT+0530 (India Standard Time)","23.30","24.90","21.65","24.45","56.48"
"Wed May 24 2023 14:00:00 GMT+0530 (India Standard Time)","24.50","27.55","23.70","26.35","60.53"
"Wed May 24 2023 14:05:00 GMT+0530 (India Standard Time)","26.80","27.10","21.95","22.10","49.44"
"Wed May 24 2023 14:10:00 GMT+0530 (India Standard Time)","22.20","23.95","19.35","19.45","44.02"
"Wed May 24 2023 14:15:00 GMT+0530 (India Standard Time)","19.70","21.50","18.05","21.25","48.17"
"Wed May 24 2023 14:20:00 GMT+0530 (India Standard Time)","21.10","22.75","20.15","21.35","48.40"
"Wed May 24 2023 14:25:00 GMT+0530 (India Standard Time)","21.40","22.10","18.55","19.35","44.19"
"Wed May 24 2023 14:30:00 GMT+0530 (India Standard Time)","19.35","19.50","14.80","15.90","38.05"
"Wed May 24 2023 14:35:00 GMT+0530 (India Standard Time)","15.65","19.00","15.35","18.75","44.87"
"Wed May 24 2023 14:40:00 GMT+0530 (India Standard Time)","18.55","32.95","18.10","31.80","64.27"
"Wed May 24 2023 14:45:00 GMT+0530 (India Standard Time)","32.35","37.25","29.20","30.85","62.54"
"Wed May 24 2023 14:50:00 GMT+0530 (India Standard Time)","31.00","33.00","30.20","31.65","63.43"
"Wed May 24 2023 14:55:00 GMT+0530 (India Standard Time)","31.45","35.10","30.50","33.00","64.95"
"Wed May 24 2023 15:00:00 GMT+0530 (India Standard Time)","33.60","33.60","23.85","31.25","61.40"
