"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Wed May 24 2023 14:40:00 GMT+0530 (India Standard Time)","58.10","59.40","52.85","53.20","37.17"
"Wed May 24 2023 14:41:00 GMT+0530 (India Standard Time)","52.65","53.75","38.90","39.15","24.08"
"Wed May 24 2023 14:42:00 GMT+0530 (India Standard Time)","38.95","41.55","38.25","40.95","27.60"
"Wed May 24 2023 14:43:00 GMT+0530 (India Standard Time)","40.55","41.75","34.90","35.80","24.15"
"Wed May 24 2023 14:44:00 GMT+0530 (India Standard Time)","36.50","37.40","35.10","35.85","24.25"
"Wed May 24 2023 14:45:00 GMT+0530 (India Standard Time)","35.50","36.40","31.45","31.45","21.58"
"Wed May 24 2023 14:46:00 GMT+0530 (India Standard Time)","31.45","33.20","30.10","30.25","20.91"
"Wed May 24 2023 14:47:00 GMT+0530 (India Standard Time)","29.75","33.00","29.35","31.95","24.51"
"Wed May 24 2023 14:48:00 GMT+0530 (India Standard Time)","31.95","33.35","31.25","31.75","24.37"
"Wed May 24 2023 14:49:00 GMT+0530 (India Standard Time)","31.50","35.00","31.40","33.40","28.04"
"Wed May 24 2023 14:50:00 GMT+0530 (India Standard Time)","33.50","34.05","32.25","33.00","27.69"
"Wed May 24 2023 14:51:00 GMT+0530 (India Standard Time)","32.75","33.45","32.00","32.65","27.37"
"Wed May 24 2023 14:52:00 GMT+0530 (India Standard Time)","32.45","32.85","31.90","32.85","27.89"
"Wed May 24 2023 14:53:00 GMT+0530 (India Standard Time)","33.05","33.65","32.05","33.10","28.57"
"Wed May 24 2023 14:54:00 GMT+0530 (India Standard Time)","33.20","33.65","32.35","32.70","28.11"
"Wed May 24 2023 14:55:00 GMT+0530 (India Standard Time)","32.90","33.30","30.00","30.15","25.31"
"Wed May 24 2023 14:56:00 GMT+0530 (India Standard Time)","29.80","30.65","28.60","30.10","25.26"
"Wed May 24 2023 14:57:00 GMT+0530 (India Standard Time)","30.50","31.55","29.85","30.55","26.75"
"Wed May 24 2023 14:58:00 GMT+0530 (India Standard Time)","30.70","32.95","30.60","31.75","30.71"
"Wed May 24 2023 14:59:00 GMT+0530 (India Standard Time)","31.65","32.50","30.35","30.45","28.89"
"Wed May 24 2023 15:00:00 GMT+0530 (India Standard Time)","29.85","39.30","29.80","36.25","44.67"
"Wed May 24 2023 15:01:00 GMT+0530 (India Standard Time)","35.95","37.65","32.35","35.10","42.65"
