"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Wed May 24 2023 14:25:00 GMT+0530 (India Standard Time)","12.15","12.25","11.80","12.15","45.55"
"Wed May 24 2023 14:26:00 GMT+0530 (India Standard Time)","12.10","12.25","11.75","11.80","42.70"
"Wed May 24 2023 14:27:00 GMT+0530 (India Standard Time)","12.00","12.60","11.80","12.35","48.19"
"Wed May 24 2023 14:28:00 GMT+0530 (India Standard Time)","12.35","12.35","10.50","11.05","38.74"
"Wed May 24 2023 14:29:00 GMT+0530 (India Standard Time)","10.90","11.20","10.70","10.95","38.12"
"Wed May 24 2023 14:30:00 GMT+0530 (India Standard Time)","10.95","11.00","9.55","9.55","30.72"
"Wed May 24 2023 14:31:00 GMT+0530 (India Standard Time)","9.80","9.80","8.50","9.55","30.72"
"Wed May 24 2023 14:32:00 GMT+0530 (India Standard Time)","9.55","9.75","9.25","9.50","30.47"
"Wed May 24 2023 14:33:00 GMT+0530 (India Standard Time)","9.60","9.65","8.90","9.40","29.96"
"Wed May 24 2023 14:34:00 GMT+0530 (India Standard Time)","9.30","9.60","9.10","9.20","28.90"
"Wed May 24 2023 14:35:00 GMT+0530 (India Standard Time)","9.00","9.20","8.85","9.05","28.11"
"Wed May 24 2023 14:36:00 GMT+0530 (India Standard Time)","9.05","9.95","9.05","9.75","36.86"
"Wed May 24 2023 14:37:00 GMT+0530 (India Standard Time)","9.85","10.85","9.80","10.30","42.76"
"Wed May 24 2023 14:38:00 GMT+0530 (India Standard Time)","10.45","10.70","10.00","10.15","41.62"
"Wed May 24 2023 14:39:00 GMT+0530 (India Standard Time)","10.10","10.60","10.05","10.55","45.77"
"Wed May 24 2023 14:40:00 GMT+0530 (India Standard Time)","10.50","12.10","10.25","12.10","58.20"
"Wed May 24 2023 14:41:00 GMT+0530 (India Standard Time)","12.15","16.65","11.75","16.10","74.46"
"Wed May 24 2023 14:42:00 GMT+0530 (India Standard Time)","16.20","16.45","14.80","15.45","69.71"
"Wed May 24 2023 14:43:00 GMT+0530 (India Standard Time)","15.65","18.60","15.05","18.25","76.62"
"Wed May 24 2023 14:44:00 GMT+0530 (India Standard Time)","17.90","18.40","16.90","17.70","73.10"
"Wed May 24 2023 14:45:00 GMT+0530 (India Standard Time)","18.00","20.05","17.70","19.60","77.03"
"Wed May 24 2023 14:46:00 GMT+0530 (India Standard Time)","19.80","20.60","18.05","20.00","77.77"
"Wed May 24 2023 14:47:00 GMT+0530 (India Standard Time)","20.40","20.70","17.10","18.10","66.80"
