"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Tue May 23 2023 15:10:00 GMT+0530 (India Standard Time)","102.55","105.00","92.20","92.70","29.00"
"Tue May 23 2023 15:15:00 GMT+0530 (India Standard Time)","93.20","97.00","91.25","93.05","29.36"
"Tue May 23 2023 15:20:00 GMT+0530 (India Standard Time)","93.20","94.50","84.05","85.75","26.31"
"Tue May 23 2023 15:25:00 GMT+0530 (India Standard Time)","85.85","92.70","85.60","90.00","30.82"
"Wed May 24 2023 09:15:00 GMT+0530 (India Standard Time)","64.00","64.00","48.35","59.65","20.95"
"Wed May 24 2023 09:20:00 GMT+0530 (India Standard Time)","59.45","59.65","46.95","51.70","19.21"
"Wed May 24 2023 09:25:00 GMT+0530 (India Standard Time)","51.35","60.90","48.50","58.95","25.29"
"Wed May 24 2023 09:30:00 GMT+0530 (India Standard Time)","59.80","70.85","58.95","68.85","32.74"
"Wed May 24 2023 09:35:00 GMT+0530 (India Standard Time)","68.75","79.75","65.05","76.40","37.83"
"Wed May 24 2023 09:40:00 GMT+0530 (India Standard Time)","75.85","79.40","73.05","79.35","39.74"
"Wed May 24 2023 09:45:00 GMT+0530 (India Standard Time)","79.20","88.15","76.55","84.95","43.32"
"Wed May 24 2023 09:50:00 GMT+0530 (India Standard Time)","84.55","86.95","79.00","86.55","44.33"
"Wed May 24 2023 09:55:00 GMT+0530 (India Standard Time)","86.70","87.80","81.35","85.75","43.91"
"Wed May 24 2023 10:00:00 GMT+0530 (India Standard Time)","85.10","90.35","83.00","89.75","46.66"
"Wed May 24 2023 10:05:00 GMT+0530 (India Standard Time)","89.70","92.10","88.10","89.90","46.76"
"Wed May 24 2023 10:10:00 GMT+0530 (India Standard Time)","89.55","98.90","85.15","98.80","52.72"
"Wed May 24 2023 10:15:00 GMT+0530 (India Standard Time)","99.10","107.60","96.05","102.55","55.01"
"Wed May 24 2023 10:20:00 GMT+0530 (India Standard Time)","102.55","102.95","97.10","98.45","52.05"
"Wed May 24 2023 10:25:00 GMT+0530 (India Standard Time)","97.95","98.40","86.45","88.70","45.74"
"Wed May 24 2023 10:30:00 GMT+0530 (India Standard Time)","88.70","98.95","86.10","98.95","52.29"
"Wed May 24 2023 10:35:00 GMT+0530 (India Standard Time)","98.95","105.00","96.40","100.70","53.32"
"Wed May 24 2023 10:40:00 GMT+0530 (India Standard Time)","100.30","105.25","95.75","104.75","55.72"
"Wed May 24 2023 10:45:00 GMT+0530 (India Standard Time)","104.70","111.55","104.00","111.40","59.40"
"Wed May 24 2023 10:50:00 GMT+0530 (India Standard Time)","114.55","115.30","107.05","107.05","56.11"
"Wed May 24 2023 10:55:00 GMT+0530 (India Standard Time)","107.20","110.60","105.20","110.55","58.12"
"Wed May 24 2023 11:00:00 GMT+0530 (India Standard Time)","110.65","114.10","102.80","105.05","53.94"
"Wed May 24 2023 11:05:00 GMT+0530 (India Standard Time)","105.00","107.90","99.50","101.65","51.48"
"Wed May 24 2023 11:10:00 GMT+0530 (India Standard Time)","101.70","104.50","101.00","103.45","52.71"
"Wed May 24 2023 11:15:00 GMT+0530 (India Standard Time)","102.55","110.00","100.25","110.00","56.99"
"Wed May 24 2023 11:20:00 GMT+0530 (India Standard Time)","109.90","113.65","107.85","109.65","56.69"
"Wed May 24 2023 11:25:00 GMT+0530 (India Standard Time)","109.35","111.00","108.00","108.20","55.41"
"Wed May 24 2023 11:30:00 GMT+0530 (India Standard Time)","108.60","108.85","102.10","102.10","50.27"
"Wed May 24 2023 11:35:00 GMT+0530 (India Standard Time)","102.10","103.55","97.35","100.60","49.06"
"Wed May 24 2023 11:40:00 GMT+0530 (India Standard Time)","99.85","101.25","90.15","92.30","42.93"
"Wed May 24 2023 11:45:00 GMT+0530 (India Standard Time)","92.25","93.45","88.70","90.70","41.84"
"Wed May 24 2023 11:50:00 GMT+0530 (India Standard Time)","90.85","97.90","90.55","94.00","44.93"
"Wed May 24 2023 11:55:00 GMT+0530 (India Standard Time)","94.15","96.70","92.60","94.05","44.98"
"Wed May 24 2023 12:00:00 GMT+0530 (India Standard Time)","94.10","94.55","82.40","83.80","37.75"
"Wed May 24 2023 12:05:00 GMT+0530 (India Standard Time)","83.65","88.80","79.45","88.55","42.37"
"Wed May 24 2023 12:10:00 GMT+0530 (India Standard Time)","88.55","90.80","79.50","79.85","36.96"
"Wed May 24 2023 12:15:00 GMT+0530 (India Standard Time)","80.00","81.65","74.80","75.95","34.81"
"Wed May 24 2023 12:20:00 GMT+0530 (India Standard Time)","76.05","80.50","75.25","77.45","36.34"
"Wed May 24 2023 12:25:00 GMT+0530 (India Standard Time)","77.60","79.80","72.30","76.55","35.80"
"Wed May 24 2023 12:30:00 GMT+0530 (India Standard Time)","75.45","77.50","70.55","72.25","33.24"
"Wed May 24 2023 12:35:00 GMT+0530 (India Standard Time)","72.30","72.70","64.25","68.30","31.05"
"Wed May 24 2023 12:40:00 GMT+0530 (India Standard Time)","67.95","70.80","66.25","68.45","31.23"
"Wed May 24 2023 12:45:00 GMT+0530 (India Standard Time)","68.20","70.95","66.45","68.85","31.76"
"Wed May 24 2023 12:50:00 GMT+0530 (India Standard Time)","68.35","73.80","67.15","70.60","34.14"
