"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Fri May 26 2023 11:50:00 GMT+0530 (India Standard Time)","76.45","76.45","75.50","75.50","50.19"
"Fri May 26 2023 11:55:00 GMT+0530 (India Standard Time)","75.50","75.50","75.50","75.50","50.19"
"Fri May 26 2023 12:00:00 GMT+0530 (India Standard Time)","75.50","83.25","75.50","83.25","62.90"
"Fri May 26 2023 12:05:00 GMT+0530 (India Standard Time)","83.25","86.40","83.25","86.40","66.62"
"Fri May 26 2023 12:10:00 GMT+0530 (India Standard Time)","86.40","86.40","84.85","86.05","65.83"
"Fri May 26 2023 12:15:00 GMT+0530 (India Standard Time)","86.05","86.05","81.65","86.05","65.83"
"Fri May 26 2023 12:20:00 GMT+0530 (India Standard Time)","86.05","86.05","83.65","83.65","60.15"
"Fri May 26 2023 12:25:00 GMT+0530 (India Standard Time)","83.65","83.65","81.40","82.40","57.37"
"Fri May 26 2023 12:30:00 GMT+0530 (India Standard Time)","82.40","84.50","82.05","84.50","60.66"
"Fri May 26 2023 12:35:00 GMT+0530 (India Standard Time)","84.50","84.50","84.50","84.50","60.66"
"Fri May 26 2023 12:40:00 GMT+0530 (India Standard Time)","84.50","84.50","84.50","84.50","60.66"
"Fri May 26 2023 12:45:00 GMT+0530 (India Standard Time)","84.50","89.00","84.50","89.00","67.39"
"Fri May 26 2023 12:50:00 GMT+0530 (India Standard Time)","89.00","91.20","89.00","90.45","69.22"
"Fri May 26 2023 12:55:00 GMT+0530 (India Standard Time)","90.45","90.45","90.45","90.45","69.22"
"Fri May 26 2023 13:00:00 GMT+0530 (India Standard Time)","90.45","90.85","90.45","90.85","69.76"
"Fri May 26 2023 13:05:00 GMT+0530 (India Standard Time)","90.85","94.95","90.85","92.70","72.20"
"Fri May 26 2023 13:10:00 GMT+0530 (India Standard Time)","92.70","92.70","92.70","92.70","72.20"
"Fri May 26 2023 13:15:00 GMT+0530 (India Standard Time)","92.70","92.70","85.00","88.90","60.56"
"Fri May 26 2023 13:20:00 GMT+0530 (India Standard Time)","88.90","90.85","88.90","90.70","63.56"
"Fri May 26 2023 13:25:00 GMT+0530 (India Standard Time)","90.70","91.25","89.50","90.80","63.72"
"Fri May 26 2023 13:30:00 GMT+0530 (India Standard Time)","90.80","90.80","90.80","90.80","63.72"
"Fri May 26 2023 13:35:00 GMT+0530 (India Standard Time)","90.80","94.65","90.80","94.65","69.82"
"Fri May 26 2023 13:40:00 GMT+0530 (India Standard Time)","94.65","94.65","94.65","94.65","69.82"
"Fri May 26 2023 13:45:00 GMT+0530 (India Standard Time)","94.65","106.40","94.65","106.40","81.08"
"Fri May 26 2023 13:50:00 GMT+0530 (India Standard Time)","106.40","119.95","106.40","119.95","87.07"
"Fri May 26 2023 13:55:00 GMT+0530 (India Standard Time)","119.95","119.95","110.95","111.95","72.48"
"Fri May 26 2023 14:00:00 GMT+0530 (India Standard Time)","111.95","115.90","109.55","115.90","74.73"
"Fri May 26 2023 14:05:00 GMT+0530 (India Standard Time)","115.90","115.90","112.00","112.00","68.75"
"Fri May 26 2023 14:10:00 GMT+0530 (India Standard Time)","112.00","121.65","112.00","119.45","73.17"
"Fri May 26 2023 14:15:00 GMT+0530 (India Standard Time)","119.45","124.45","119.45","122.25","74.62"
"Fri May 26 2023 14:20:00 GMT+0530 (India Standard Time)","122.25","122.50","115.20","119.15","70.10"
"Fri May 26 2023 14:25:00 GMT+0530 (India Standard Time)","119.15","119.15","114.75","117.70","68.02"
"Fri May 26 2023 14:30:00 GMT+0530 (India Standard Time)","117.70","117.70","116.00","117.20","67.28"
"Fri May 26 2023 14:35:00 GMT+0530 (India Standard Time)","117.20","119.45","117.15","117.20","67.28"
"Fri May 26 2023 14:40:00 GMT+0530 (India Standard Time)","117.20","118.75","110.60","110.60","57.67"
"Fri May 26 2023 14:45:00 GMT+0530 (India Standard Time)","110.60","110.60","107.00","108.15","54.56"
"Fri May 26 2023 14:50:00 GMT+0530 (India Standard Time)","108.15","112.00","108.15","111.55","57.95"
"Fri May 26 2023 14:55:00 GMT+0530 (India Standard Time)","111.55","112.00","109.25","111.10","57.34"
"Fri May 26 2023 15:00:00 GMT+0530 (India Standard Time)","111.10","118.50","106.60","117.90","63.58"
"Fri May 26 2023 15:05:00 GMT+0530 (India Standard Time)","117.90","117.90","110.00","110.15","53.90"
"Fri May 26 2023 15:10:00 GMT+0530 (India Standard Time)","110.15","111.00","108.00","110.20","53.95"
"Fri May 26 2023 15:15:00 GMT+0530 (India Standard Time)","110.20","110.20","107.80","107.80","51.16"
"Fri May 26 2023 15:20:00 GMT+0530 (India Standard Time)","107.80","111.65","103.40","108.35","51.77"
"Fri May 26 2023 15:25:00 GMT+0530 (India Standard Time)","108.35","114.50","104.35","104.35","47.12"
"Mon May 29 2023 09:15:00 GMT+0530 (India Standard Time)","162.30","192.30","129.00","191.50","83.00"
