"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Thu May 25 2023 12:05:00 GMT+0530 (India Standard Time)","90.80","93.00","90.80","91.70","35.89"
"Thu May 25 2023 12:10:00 GMT+0530 (India Standard Time)","91.70","92.50","91.70","92.50","38.40"
"Thu May 25 2023 12:15:00 GMT+0530 (India Standard Time)","92.50","98.40","92.50","98.40","53.01"
"Thu May 25 2023 12:20:00 GMT+0530 (India Standard Time)","98.40","98.40","95.05","97.80","51.67"
"Thu May 25 2023 12:25:00 GMT+0530 (India Standard Time)","97.80","97.80","95.95","95.95","47.66"
"Thu May 25 2023 12:30:00 GMT+0530 (India Standard Time)","95.95","95.95","95.00","95.00","45.70"
"Thu May 25 2023 12:35:00 GMT+0530 (India Standard Time)","95.00","95.00","88.45","88.50","35.08"
"Thu May 25 2023 12:40:00 GMT+0530 (India Standard Time)","88.50","88.50","88.50","88.50","35.08"
"Thu May 25 2023 12:45:00 GMT+0530 (India Standard Time)","88.50","88.50","88.50","88.50","35.08"
"Thu May 25 2023 12:50:00 GMT+0530 (India Standard Time)","88.50","90.75","88.50","90.75","41.01"
"Thu May 25 2023 12:55:00 GMT+0530 (India Standard Time)","90.75","90.75","90.75","90.75","41.01"
"Thu May 25 2023 13:00:00 GMT+0530 (India Standard Time)","90.75","90.75","90.75","90.75","41.01"
"Thu May 25 2023 13:05:00 GMT+0530 (India Standard Time)","90.75","90.75","80.80","81.40","27.82"
"Thu May 25 2023 13:10:00 GMT+0530 (India Standard Time)","81.40","87.75","81.40","84.00","34.16"
"Thu May 25 2023 13:15:00 GMT+0530 (India Standard Time)","84.00","84.90","84.00","84.90","36.25"
"Thu May 25 2023 13:20:00 GMT+0530 (India Standard Time)","84.90","84.90","84.90","84.90","36.25"
"Thu May 25 2023 13:25:00 GMT+0530 (India Standard Time)","84.90","84.90","84.90","84.90","36.25"
"Thu May 25 2023 13:30:00 GMT+0530 (India Standard Time)","84.90","84.90","84.90","84.90","36.25"
"Thu May 25 2023 13:35:00 GMT+0530 (India Standard Time)","84.90","84.90","84.80","84.80","36.08"
"Thu May 25 2023 13:40:00 GMT+0530 (India Standard Time)","84.80","84.80","77.35","78.00","26.81"
"Thu May 25 2023 13:45:00 GMT+0530 (India Standard Time)","78.00","78.00","78.00","78.00","26.81"
"Thu May 25 2023 13:50:00 GMT+0530 (India Standard Time)","78.00","78.00","78.00","78.00","26.81"
"Thu May 25 2023 13:55:00 GMT+0530 (India Standard Time)","78.00","81.00","78.00","81.00","35.88"
"Thu May 25 2023 14:00:00 GMT+0530 (India Standard Time)","81.00","81.20","78.75","78.75","32.62"
"Thu May 25 2023 14:05:00 GMT+0530 (India Standard Time)","78.75","85.80","78.75","85.80","48.45"
"Thu May 25 2023 14:10:00 GMT+0530 (India Standard Time)","85.80","85.80","84.95","85.00","47.10"
"Thu May 25 2023 14:15:00 GMT+0530 (India Standard Time)","85.00","85.00","85.00","85.00","47.10"
"Thu May 25 2023 14:20:00 GMT+0530 (India Standard Time)","85.00","85.00","85.00","85.00","47.10"
"Thu May 25 2023 14:25:00 GMT+0530 (India Standard Time)","85.00","91.05","83.65","87.15","51.63"
"Thu May 25 2023 14:30:00 GMT+0530 (India Standard Time)","87.15","93.95","87.15","90.00","56.90"
"Thu May 25 2023 14:35:00 GMT+0530 (India Standard Time)","90.00","90.00","90.00","90.00","56.90"
"Thu May 25 2023 14:40:00 GMT+0530 (India Standard Time)","90.00","90.00","90.00","90.00","56.90"
"Thu May 25 2023 14:45:00 GMT+0530 (India Standard Time)","90.00","97.80","89.80","97.80","68.59"
