"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Fri May 26 2023 14:05:00 GMT+0530 (India Standard Time)","128.00","132.00","128.00","130.80","17.41"
"Fri May 26 2023 14:10:00 GMT+0530 (India Standard Time)","130.80","130.80","120.00","120.00","13.63"
"Fri May 26 2023 14:15:00 GMT+0530 (India Standard Time)","120.00","120.05","118.00","118.00","13.06"
"Fri May 26 2023 14:20:00 GMT+0530 (India Standard Time)","118.00","125.00","118.00","118.80","14.59"
"Fri May 26 2023 14:25:00 GMT+0530 (India Standard Time)","118.80","120.55","118.80","120.55","17.98"
"Fri May 26 2023 14:30:00 GMT+0530 (India Standard Time)","120.55","123.75","120.55","122.60","21.90"
"Fri May 26 2023 14:35:00 GMT+0530 (India Standard Time)","122.60","122.60","118.75","118.75","19.97"
"Fri May 26 2023 14:40:00 GMT+0530 (India Standard Time)","118.75","130.25","118.75","130.25","37.63"
"Fri May 26 2023 14:45:00 GMT+0530 (India Standard Time)","130.55","132.00","130.05","130.05","37.47"
"Fri May 26 2023 14:50:00 GMT+0530 (India Standard Time)","130.05","130.05","118.85","129.00","36.62"
"Fri May 26 2023 14:55:00 GMT+0530 (India Standard Time)","129.00","129.00","123.05","123.05","32.16"
"Fri May 26 2023 15:00:00 GMT+0530 (India Standard Time)","123.05","129.75","112.85","112.85","26.25"
"Fri May 26 2023 15:05:00 GMT+0530 (India Standard Time)","112.85","122.95","112.85","122.95","38.33"
"Fri May 26 2023 15:10:00 GMT+0530 (India Standard Time)","122.95","125.85","120.80","125.85","41.30"
"Fri May 26 2023 15:15:00 GMT+0530 (India Standard Time)","125.85","125.85","122.30","123.00","39.30"
"Fri May 26 2023 15:20:00 GMT+0530 (India Standard Time)","123.00","126.10","122.05","122.05","38.63"
"Fri May 26 2023 15:25:00 GMT+0530 (India Standard Time)","122.05","124.25","117.95","121.00","37.85"
"Mon May 29 2023 09:15:00 GMT+0530 (India Standard Time)","73.60","82.50","60.00","60.00","16.83"
"Mon May 29 2023 09:20:00 GMT+0530 (India Standard Time)","60.00","60.00","52.50","54.95","16.03"
"Mon May 29 2023 09:25:00 GMT+0530 (India Standard Time)","54.95","54.95","46.95","49.55","15.20"
"Mon May 29 2023 09:30:00 GMT+0530 (India Standard Time)","49.55","51.00","46.00","50.65","16.15"
"Mon May 29 2023 09:35:00 GMT+0530 (India Standard Time)","50.65","51.40","46.00","51.35","16.79"
"Mon May 29 2023 09:40:00 GMT+0530 (India Standard Time)","49.35","52.55","49.35","49.80","16.49"
"Mon May 29 2023 09:45:00 GMT+0530 (India Standard Time)","49.80","52.30","49.75","51.35","18.06"
"Mon May 29 2023 09:50:00 GMT+0530 (India Standard Time)","51.35","52.10","50.70","50.70","17.91"
"Mon May 29 2023 09:55:00 GMT+0530 (India Standard Time)","50.70","52.10","50.70","52.10","19.48"
"Mon May 29 2023 10:00:00 GMT+0530 (India Standard Time)","52.10","54.30","52.10","54.30","22.01"
"Mon May 29 2023 10:05:00 GMT+0530 (India Standard Time)","54.30","56.30","54.25","55.70","23.66"
"Mon May 29 2023 10:10:00 GMT+0530 (India Standard Time)","55.70","56.65","55.70","56.65","24.82"
"Mon May 29 2023 10:15:00 GMT+0530 (India Standard Time)","56.65","56.65","55.00","55.00","24.13"
"Mon May 29 2023 10:20:00 GMT+0530 (India Standard Time)","55.00","55.00","54.60","54.60","23.96"
"Mon May 29 2023 10:25:00 GMT+0530 (India Standard Time)","54.60","54.70","50.25","52.60","23.07"
"Mon May 29 2023 10:30:00 GMT+0530 (India Standard Time)","52.60","54.25","50.50","52.00","22.80"
"Mon May 29 2023 10:35:00 GMT+0530 (India Standard Time)","52.00","53.00","52.00","52.75","24.01"
"Mon May 29 2023 10:40:00 GMT+0530 (India Standard Time)","52.75","52.75","51.40","51.80","23.51"
"Mon May 29 2023 10:45:00 GMT+0530 (India Standard Time)","51.80","51.80","51.80","51.80","23.51"
"Mon May 29 2023 10:50:00 GMT+0530 (India Standard Time)","51.80","51.80","51.80","51.80","23.51"
"Mon May 29 2023 10:55:00 GMT+0530 (India Standard Time)","51.80","57.95","51.80","57.95","34.59"
"Mon May 29 2023 11:00:00 GMT+0530 (India Standard Time)","57.95","57.95","56.15","56.15","33.08"
"Mon May 29 2023 11:05:00 GMT+0530 (India Standard Time)","56.15","56.15","56.15","56.15","33.08"
"Mon May 29 2023 11:10:00 GMT+0530 (India Standard Time)","56.15","56.15","54.55","54.55","31.65"
"Mon May 29 2023 11:15:00 GMT+0530 (India Standard Time)","54.55","54.55","51.60","51.60","29.16"
"Mon May 29 2023 11:20:00 GMT+0530 (India Standard Time)","51.60","54.20","51.60","52.95","31.81"
"Mon May 29 2023 11:25:00 GMT+0530 (India Standard Time)","52.95","52.95","52.95","52.95","31.81"
"Mon May 29 2023 11:30:00 GMT+0530 (India Standard Time)","52.95","53.50","52.95","53.50","32.99"
"Mon May 29 2023 11:35:00 GMT+0530 (India Standard Time)","53.50","57.10","53.50","54.80","35.83"
"Mon May 29 2023 11:40:00 GMT+0530 (India Standard Time)","54.80","56.00","54.80","56.00","38.42"
"Mon May 29 2023 11:45:00 GMT+0530 (India Standard Time)","56.00","56.00","56.00","56.00","38.42"
"Mon May 29 2023 11:50:00 GMT+0530 (India Standard Time)","56.00","56.00","55.60","55.60","37.83"
"Mon May 29 2023 11:55:00 GMT+0530 (India Standard Time)","55.60","55.60","55.60","55.60","37.83"
"Mon May 29 2023 12:00:00 GMT+0530 (India Standard Time)","55.60","59.65","55.60","59.65","47.33"
"Mon May 29 2023 12:05:00 GMT+0530 (India Standard Time)","59.65","59.65","59.65","59.65","47.33"
"Mon May 29 2023 12:10:00 GMT+0530 (India Standard Time)","59.65","59.65","57.95","57.95","44.05"
"Mon May 29 2023 12:15:00 GMT+0530 (India Standard Time)","57.95","57.95","57.50","57.50","43.20"
"Mon May 29 2023 12:20:00 GMT+0530 (India Standard Time)","57.50","59.40","57.50","59.40","47.79"
"Mon May 29 2023 12:25:00 GMT+0530 (India Standard Time)","59.40","59.40","58.00","58.00","44.91"
"Mon May 29 2023 12:30:00 GMT+0530 (India Standard Time)","58.00","61.00","57.25","61.00","51.64"
"Mon May 29 2023 12:35:00 GMT+0530 (India Standard Time)","61.00","61.60","57.15","61.60","52.88"
"Mon May 29 2023 12:40:00 GMT+0530 (India Standard Time)","61.60","61.60","58.45","58.45","46.19"
"Mon May 29 2023 12:45:00 GMT+0530 (India Standard Time)","58.45","60.70","58.45","60.20","49.98"
"Mon May 29 2023 12:50:00 GMT+0530 (India Standard Time)","60.20","60.20","58.10","59.95","49.44"
"Mon May 29 2023 12:55:00 GMT+0530 (India Standard Time)","59.95","61.00","59.90","60.95","51.67"
"Mon May 29 2023 13:00:00 GMT+0530 (India Standard Time)","60.95","61.00","60.35","60.95","51.67"
"Mon May 29 2023 13:05:00 GMT+0530 (India Standard Time)","60.95","60.95","56.70","59.30","47.65"
"Mon May 29 2023 13:10:00 GMT+0530 (India Standard Time)","59.30","59.30","58.00","58.00","44.69"
"Mon May 29 2023 13:15:00 GMT+0530 (India Standard Time)","58.00","58.00","56.50","56.50","41.50"
"Mon May 29 2023 13:20:00 GMT+0530 (India Standard Time)","56.50","56.50","56.50","56.50","41.50"
"Mon May 29 2023 13:25:00 GMT+0530 (India Standard Time)","56.50","57.30","55.00","55.55","39.43"
"Mon May 29 2023 13:30:00 GMT+0530 (India Standard Time)","55.55","59.10","55.55","56.70","43.13"
"Mon May 29 2023 13:35:00 GMT+0530 (India Standard Time)","56.70","56.70","55.00","56.40","42.40"
"Mon May 29 2023 13:40:00 GMT+0530 (India Standard Time)","56.40","58.15","55.00","58.15","47.92"
"Mon May 29 2023 13:45:00 GMT+0530 (India Standard Time)","58.15","58.15","56.35","56.35","43.32"
"Mon May 29 2023 13:50:00 GMT+0530 (India Standard Time)","56.35","56.35","52.50","53.00","36.33"
"Mon May 29 2023 13:55:00 GMT+0530 (India Standard Time)","53.00","58.35","53.00","56.00","44.90"
"Mon May 29 2023 14:00:00 GMT+0530 (India Standard Time)","56.00","56.00","54.40","54.60","42.06"
"Mon May 29 2023 14:05:00 GMT+0530 (India Standard Time)","54.60","54.75","54.60","54.75","42.48"
"Mon May 29 2023 14:10:00 GMT+0530 (India Standard Time)","54.75","55.00","54.75","55.00","43.22"
"Mon May 29 2023 14:15:00 GMT+0530 (India Standard Time)","55.00","56.00","55.00","56.00","46.20"
"Mon May 29 2023 14:20:00 GMT+0530 (India Standard Time)","56.00","63.65","56.00","63.60","62.37"
"Mon May 29 2023 14:25:00 GMT+0530 (India Standard Time)","63.60","68.25","62.60","62.65","59.94"
"Mon May 29 2023 14:30:00 GMT+0530 (India Standard Time)","62.65","62.65","61.90","62.45","59.42"
"Mon May 29 2023 14:35:00 GMT+0530 (India Standard Time)","62.45","62.45","56.10","58.70","50.51"
"Mon May 29 2023 14:40:00 GMT+0530 (India Standard Time)","58.70","63.40","58.20","63.40","58.84"
"Mon May 29 2023 14:45:00 GMT+0530 (India Standard Time)","64.00","64.00","61.40","61.40","54.63"
"Mon May 29 2023 14:50:00 GMT+0530 (India Standard Time)","61.40","63.45","61.00","61.85","55.40"
"Mon May 29 2023 14:55:00 GMT+0530 (India Standard Time)","61.85","62.55","58.20","58.50","48.73"
"Mon May 29 2023 15:00:00 GMT+0530 (India Standard Time)","58.50","61.40","57.00","57.00","46.06"
"Mon May 29 2023 15:05:00 GMT+0530 (India Standard Time)","57.00","59.85","57.00","58.95","49.91"
"Mon May 29 2023 15:10:00 GMT+0530 (India Standard Time)","58.95","61.85","58.95","61.85","55.04"
"Mon May 29 2023 15:15:00 GMT+0530 (India Standard Time)","61.40","63.00","61.40","63.00","56.93"
"Mon May 29 2023 15:20:00 GMT+0530 (India Standard Time)","63.00","64.15","61.55","61.55","53.86"
"Mon May 29 2023 15:25:00 GMT+0530 (India Standard Time)","61.55","62.95","60.30","60.30","51.29"
"Tue May 30 2023 09:15:00 GMT+0530 (India Standard Time)","69.60","69.60","56.55","60.00","50.67"
"Tue May 30 2023 09:20:00 GMT+0530 (India Standard Time)","59.00","60.85","54.70","54.70","41.15"
"Tue May 30 2023 09:25:00 GMT+0530 (India Standard Time)","54.70","56.25","52.25","53.00","38.64"
"Tue May 30 2023 09:30:00 GMT+0530 (India Standard Time)","53.00","53.10","51.00","51.00","35.87"
"Tue May 30 2023 09:35:00 GMT+0530 (India Standard Time)","51.00","54.80","51.00","54.20","42.92"
"Tue May 30 2023 09:40:00 GMT+0530 (India Standard Time)","54.20","54.85","50.90","50.90","38.25"
"Tue May 30 2023 09:45:00 GMT+0530 (India Standard Time)","50.90","52.05","50.75","50.75","38.05"
"Tue May 30 2023 09:50:00 GMT+0530 (India Standard Time)","50.75","53.65","50.75","53.65","44.20"
"Tue May 30 2023 09:55:00 GMT+0530 (India Standard Time)","53.65","54.85","52.80","53.10","43.32"
"Tue May 30 2023 10:00:00 GMT+0530 (India Standard Time)","53.10","53.40","52.00","52.95","43.07"
"Tue May 30 2023 10:05:00 GMT+0530 (India Standard Time)","52.95","52.95","51.50","52.20","41.77"
"Tue May 30 2023 10:10:00 GMT+0530 (India Standard Time)","52.20","52.20","50.20","51.30","40.19"
"Tue May 30 2023 10:15:00 GMT+0530 (India Standard Time)","51.30","53.40","50.00","52.50","43.26"
"Tue May 30 2023 10:20:00 GMT+0530 (India Standard Time)","52.50","52.50","50.85","52.25","42.77"
"Tue May 30 2023 10:25:00 GMT+0530 (India Standard Time)","53.80","60.00","52.25","60.00","58.54"
"Tue May 30 2023 10:30:00 GMT+0530 (India Standard Time)","60.00","62.65","58.60","58.85","56.07"
"Tue May 30 2023 10:35:00 GMT+0530 (India Standard Time)","59.70","60.60","58.80","60.05","58.06"
"Tue May 30 2023 10:40:00 GMT+0530 (India Standard Time)","60.05","62.05","57.95","58.65","54.94"
"Tue May 30 2023 10:45:00 GMT+0530 (India Standard Time)","58.65","61.30","57.25","60.45","58.06"
"Tue May 30 2023 10:50:00 GMT+0530 (India Standard Time)","60.45","62.00","60.45","62.00","60.59"
"Tue May 30 2023 10:55:00 GMT+0530 (India Standard Time)","62.00","62.00","60.55","61.80","60.09"
"Tue May 30 2023 11:00:00 GMT+0530 (India Standard Time)","61.80","62.15","58.85","59.60","54.70"
"Tue May 30 2023 11:05:00 GMT+0530 (India Standard Time)","58.65","59.60","53.85","55.50","46.35"
"Tue May 30 2023 11:10:00 GMT+0530 (India Standard Time)","55.50","61.35","55.50","61.00","56.04"
"Tue May 30 2023 11:15:00 GMT+0530 (India Standard Time)","61.00","66.50","60.55","64.20","60.51"
"Tue May 30 2023 11:20:00 GMT+0530 (India Standard Time)","64.20","66.15","63.80","64.55","60.98"
"Tue May 30 2023 11:25:00 GMT+0530 (India Standard Time)","64.55","64.70","60.95","61.15","54.26"
"Tue May 30 2023 11:30:00 GMT+0530 (India Standard Time)","61.15","61.45","57.30","60.00","52.17"
"Tue May 30 2023 11:35:00 GMT+0530 (India Standard Time)","60.00","60.85","58.80","60.65","53.26"
"Tue May 30 2023 11:40:00 GMT+0530 (India Standard Time)","60.65","60.65","59.45","59.45","50.94"
"Tue May 30 2023 11:45:00 GMT+0530 (India Standard Time)","59.45","60.25","59.45","59.95","51.88"
"Tue May 30 2023 11:50:00 GMT+0530 (India Standard Time)","59.95","60.10","56.10","59.80","51.56"
"Tue May 30 2023 11:55:00 GMT+0530 (India Standard Time)","59.80","63.10","59.80","63.10","57.74"
"Tue May 30 2023 12:00:00 GMT+0530 (India Standard Time)","63.10","63.10","61.40","61.40","53.92"
"Tue May 30 2023 12:05:00 GMT+0530 (India Standard Time)","61.40","61.40","60.90","60.90","52.82"
"Tue May 30 2023 12:10:00 GMT+0530 (India Standard Time)","60.20","60.95","60.20","60.55","52.01"
"Tue May 30 2023 12:15:00 GMT+0530 (India Standard Time)","60.55","60.60","57.65","57.75","45.99"
"Tue May 30 2023 12:20:00 GMT+0530 (India Standard Time)","57.75","60.45","57.75","60.45","51.79"
"Tue May 30 2023 12:25:00 GMT+0530 (India Standard Time)","60.45","61.95","60.00","60.00","50.81"
"Tue May 30 2023 12:30:00 GMT+0530 (India Standard Time)","60.00","60.90","60.00","60.90","52.73"
"Tue May 30 2023 12:35:00 GMT+0530 (India Standard Time)","60.90","60.90","60.90","60.90","52.73"
"Tue May 30 2023 12:40:00 GMT+0530 (India Standard Time)","60.90","65.70","60.65","65.70","61.95"
"Tue May 30 2023 12:45:00 GMT+0530 (India Standard Time)","65.70","65.70","62.30","62.35","54.03"
"Tue May 30 2023 12:50:00 GMT+0530 (India Standard Time)","62.35","62.35","61.00","61.70","52.63"
"Tue May 30 2023 12:55:00 GMT+0530 (India Standard Time)","61.70","61.70","54.65","56.95","43.69"
"Tue May 30 2023 13:00:00 GMT+0530 (India Standard Time)","56.95","58.85","56.95","57.25","44.33"
"Tue May 30 2023 13:05:00 GMT+0530 (India Standard Time)","57.25","57.75","57.25","57.75","45.45"
"Tue May 30 2023 13:10:00 GMT+0530 (India Standard Time)","57.75","59.65","57.40","59.65","49.59"
"Tue May 30 2023 13:15:00 GMT+0530 (India Standard Time)","59.65","59.65","58.40","58.80","47.84"
"Tue May 30 2023 13:20:00 GMT+0530 (India Standard Time)","58.80","59.65","58.50","58.50","47.21"
"Tue May 30 2023 13:25:00 GMT+0530 (India Standard Time)","58.50","58.55","56.40","58.55","47.33"
"Tue May 30 2023 13:30:00 GMT+0530 (India Standard Time)","58.55","59.30","58.15","58.85","48.13"
"Tue May 30 2023 13:35:00 GMT+0530 (India Standard Time)","58.85","58.85","53.05","53.05","36.62"
"Tue May 30 2023 13:40:00 GMT+0530 (India Standard Time)","53.05","54.90","52.45","54.90","41.43"
"Tue May 30 2023 13:45:00 GMT+0530 (India Standard Time)","54.85","57.80","54.40","57.00","46.40"
"Tue May 30 2023 13:50:00 GMT+0530 (India Standard Time)","57.00","57.30","55.90","55.90","44.28"
"Tue May 30 2023 13:55:00 GMT+0530 (India Standard Time)","55.90","58.60","55.40","58.60","50.29"
"Tue May 30 2023 14:00:00 GMT+0530 (India Standard Time)","58.60","58.95","56.95","57.55","48.12"
"Tue May 30 2023 14:05:00 GMT+0530 (India Standard Time)","57.55","59.10","54.65","55.20","43.58"
"Tue May 30 2023 14:10:00 GMT+0530 (India Standard Time)","55.20","55.20","52.50","54.60","42.48"
"Tue May 30 2023 14:15:00 GMT+0530 (India Standard Time)","54.60","55.60","54.00","55.15","43.88"
"Tue May 30 2023 14:20:00 GMT+0530 (India Standard Time)","55.15","55.40","52.60","52.60","39.12"
"Tue May 30 2023 14:25:00 GMT+0530 (India Standard Time)","52.60","55.50","52.60","54.00","42.79"
"Tue May 30 2023 14:30:00 GMT+0530 (India Standard Time)","54.00","54.20","46.10","47.10","32.43"
"Tue May 30 2023 14:35:00 GMT+0530 (India Standard Time)","47.10","47.10","45.00","45.05","30.09"
"Tue May 30 2023 14:40:00 GMT+0530 (India Standard Time)","45.05","45.25","42.40","43.15","28.08"
"Tue May 30 2023 14:45:00 GMT+0530 (India Standard Time)","43.15","46.50","43.15","46.15","35.43"
"Tue May 30 2023 14:50:00 GMT+0530 (India Standard Time)","46.75","47.80","45.35","47.25","37.94"
"Tue May 30 2023 14:55:00 GMT+0530 (India Standard Time)","47.25","48.65","46.85","48.35","40.43"
"Tue May 30 2023 15:00:00 GMT+0530 (India Standard Time)","48.35","51.85","47.65","49.75","43.53"
"Tue May 30 2023 15:05:00 GMT+0530 (India Standard Time)","49.75","51.40","44.60","44.60","36.08"
"Tue May 30 2023 15:10:00 GMT+0530 (India Standard Time)","44.60","46.35","43.80","45.75","38.61"
"Tue May 30 2023 15:15:00 GMT+0530 (India Standard Time)","46.45","46.80","45.00","45.00","37.57"
"Tue May 30 2023 15:20:00 GMT+0530 (India Standard Time)","45.00","45.60","43.95","44.10","36.30"
"Tue May 30 2023 15:25:00 GMT+0530 (India Standard Time)","44.10","46.45","43.55","43.80","35.86"
"Wed May 31 2023 09:15:00 GMT+0530 (India Standard Time)","50.05","57.35","50.00","55.05","56.76"
"Wed May 31 2023 09:20:00 GMT+0530 (India Standard Time)","55.45","60.55","54.80","59.40","61.92"
"Wed May 31 2023 09:25:00 GMT+0530 (India Standard Time)","59.70","73.25","59.40","71.75","72.11"
"Wed May 31 2023 09:30:00 GMT+0530 (India Standard Time)","71.80","73.25","68.25","69.55","68.59"
"Wed May 31 2023 09:35:00 GMT+0530 (India Standard Time)","69.40","81.30","68.65","81.15","75.40"
"Wed May 31 2023 09:40:00 GMT+0530 (India Standard Time)","80.95","82.20","74.70","78.10","71.04"
"Wed May 31 2023 09:45:00 GMT+0530 (India Standard Time)","77.95","78.40","71.55","71.95","63.11"
"Wed May 31 2023 09:50:00 GMT+0530 (India Standard Time)","71.00","77.35","69.20","77.35","66.63"
"Wed May 31 2023 09:55:00 GMT+0530 (India Standard Time)","77.45","80.70","75.00","75.15","63.95"
"Wed May 31 2023 10:00:00 GMT+0530 (India Standard Time)","74.50","75.15","69.60","71.75","59.94"
"Wed May 31 2023 10:05:00 GMT+0530 (India Standard Time)","71.25","71.85","70.45","70.55","58.54"
"Wed May 31 2023 10:10:00 GMT+0530 (India Standard Time)","70.55","70.65","66.05","68.55","56.19"
"Wed May 31 2023 10:15:00 GMT+0530 (India Standard Time)","68.60","73.25","68.20","73.25","60.23"
"Wed May 31 2023 10:20:00 GMT+0530 (India Standard Time)","73.25","78.50","72.70","78.20","64.00"
"Wed May 31 2023 10:25:00 GMT+0530 (India Standard Time)","78.30","80.85","77.45","79.80","65.14"
"Wed May 31 2023 10:30:00 GMT+0530 (India Standard Time)","80.15","86.60","76.95","86.15","69.33"
"Wed May 31 2023 10:35:00 GMT+0530 (India Standard Time)","85.80","86.25","80.30","84.85","67.54"
"Wed May 31 2023 10:40:00 GMT+0530 (India Standard Time)","84.85","84.85","80.45","81.75","63.35"
"Wed May 31 2023 10:45:00 GMT+0530 (India Standard Time)","81.50","83.05","79.55","81.70","63.28"
"Wed May 31 2023 10:50:00 GMT+0530 (India Standard Time)","81.70","83.00","80.80","80.80","61.98"
"Wed May 31 2023 10:55:00 GMT+0530 (India Standard Time)","80.75","83.40","77.65","78.60","58.82"
"Wed May 31 2023 11:00:00 GMT+0530 (India Standard Time)","78.25","79.95","74.20","76.40","55.75"
"Wed May 31 2023 11:05:00 GMT+0530 (India Standard Time)","76.40","76.40","72.00","72.50","50.70"
"Wed May 31 2023 11:10:00 GMT+0530 (India Standard Time)","72.85","76.55","71.40","75.85","54.51"
"Wed May 31 2023 11:15:00 GMT+0530 (India Standard Time)","76.20","77.35","74.55","74.80","53.13"
"Wed May 31 2023 11:20:00 GMT+0530 (India Standard Time)","74.80","76.85","72.70","75.90","54.43"
"Wed May 31 2023 11:25:00 GMT+0530 (India Standard Time)","75.90","81.30","75.25","81.30","60.29"
"Wed May 31 2023 11:30:00 GMT+0530 (India Standard Time)","81.30","87.95","80.95","86.85","65.23"
"Wed May 31 2023 11:35:00 GMT+0530 (India Standard Time)","86.90","101.90","86.00","97.25","72.21"
"Wed May 31 2023 11:40:00 GMT+0530 (India Standard Time)","97.60","100.55","95.15","96.40","70.96"
"Wed May 31 2023 11:45:00 GMT+0530 (India Standard Time)","96.40","107.25","96.30","105.50","75.80"
"Wed May 31 2023 11:50:00 GMT+0530 (India Standard Time)","105.55","132.45","103.00","124.85","82.49"
"Wed May 31 2023 11:55:00 GMT+0530 (India Standard Time)","125.00","126.55","110.05","112.20","69.05"
"Wed May 31 2023 12:00:00 GMT+0530 (India Standard Time)","111.55","112.90","107.15","110.40","67.37"
"Wed May 31 2023 12:05:00 GMT+0530 (India Standard Time)","109.80","112.70","107.50","109.85","66.84"
"Wed May 31 2023 12:10:00 GMT+0530 (India Standard Time)","109.85","111.55","106.95","109.10","66.06"
"Wed May 31 2023 12:15:00 GMT+0530 (India Standard Time)","108.85","115.55","103.20","104.10","61.01"
"Wed May 31 2023 12:20:00 GMT+0530 (India Standard Time)","104.10","111.55","103.25","111.55","65.27"
"Wed May 31 2023 12:25:00 GMT+0530 (India Standard Time)","111.95","116.25","109.90","115.80","67.46"
"Wed May 31 2023 12:30:00 GMT+0530 (India Standard Time)","116.30","127.35","113.45","122.50","70.60"
"Wed May 31 2023 12:35:00 GMT+0530 (India Standard Time)","122.20","122.85","111.70","112.45","61.08"
"Wed May 31 2023 12:40:00 GMT+0530 (India Standard Time)","112.50","113.10","106.05","106.80","56.46"
"Wed May 31 2023 12:45:00 GMT+0530 (India Standard Time)","106.70","113.00","106.05","111.50","59.22"
"Wed May 31 2023 12:50:00 GMT+0530 (India Standard Time)","111.50","124.50","110.55","121.45","64.37"
"Wed May 31 2023 12:55:00 GMT+0530 (India Standard Time)","122.05","125.60","112.85","112.85","57.60"
"Wed May 31 2023 13:00:00 GMT+0530 (India Standard Time)","112.60","123.45","111.85","122.85","62.53"
"Wed May 31 2023 13:05:00 GMT+0530 (India Standard Time)","122.30","123.70","117.35","117.70","58.74"
"Wed May 31 2023 13:10:00 GMT+0530 (India Standard Time)","117.70","124.00","117.70","123.55","61.59"
"Wed May 31 2023 13:15:00 GMT+0530 (India Standard Time)","124.60","129.75","121.20","124.00","61.81"
"Wed May 31 2023 13:20:00 GMT+0530 (India Standard Time)","123.75","123.75","116.95","117.00","56.43"
"Wed May 31 2023 13:25:00 GMT+0530 (India Standard Time)","117.45","119.40","114.10","114.65","54.71"
"Wed May 31 2023 13:30:00 GMT+0530 (India Standard Time)","114.05","117.50","103.55","105.25","48.36"
"Wed May 31 2023 13:35:00 GMT+0530 (India Standard Time)","104.10","110.00","100.60","109.65","51.22"
"Wed May 31 2023 13:40:00 GMT+0530 (India Standard Time)","109.65","111.65","103.20","109.00","50.77"
"Wed May 31 2023 13:45:00 GMT+0530 (India Standard Time)","109.00","114.70","106.45","112.85","53.36"
"Wed May 31 2023 13:50:00 GMT+0530 (India Standard Time)","113.00","116.50","110.70","110.90","51.87"
"Wed May 31 2023 13:55:00 GMT+0530 (India Standard Time)","110.90","114.35","109.70","112.00","52.68"
"Wed May 31 2023 14:00:00 GMT+0530 (India Standard Time)","112.00","117.70","110.55","116.80","56.12"
"Wed May 31 2023 14:05:00 GMT+0530 (India Standard Time)","116.45","119.95","114.70","119.90","58.23"
"Wed May 31 2023 14:10:00 GMT+0530 (India Standard Time)","119.40","122.75","110.30","113.20","52.36"
"Wed May 31 2023 14:15:00 GMT+0530 (India Standard Time)","113.15","117.30","106.55","107.15","47.69"
"Wed May 31 2023 14:20:00 GMT+0530 (India Standard Time)","107.15","109.05","102.40","104.30","45.63"
"Wed May 31 2023 14:25:00 GMT+0530 (India Standard Time)","104.40","107.95","97.55","99.40","42.24"
"Wed May 31 2023 14:30:00 GMT+0530 (India Standard Time)","99.70","99.70","92.95","93.55","38.56"
"Wed May 31 2023 14:35:00 GMT+0530 (India Standard Time)","94.05","96.50","90.80","91.70","37.45"
"Wed May 31 2023 14:40:00 GMT+0530 (India Standard Time)","91.60","94.70","89.50","93.90","39.67"
"Wed May 31 2023 14:45:00 GMT+0530 (India Standard Time)","93.60","93.90","87.00","88.40","36.20"
"Wed May 31 2023 14:50:00 GMT+0530 (India Standard Time)","88.15","93.90","88.15","93.10","40.96"
"Wed May 31 2023 14:55:00 GMT+0530 (India Standard Time)","93.20","98.25","91.10","91.55","39.90"
"Wed May 31 2023 15:00:00 GMT+0530 (India Standard Time)","90.30","90.75","79.60","86.25","36.44"
"Wed May 31 2023 15:05:00 GMT+0530 (India Standard Time)","86.40","90.45","83.10","83.60","34.82"
"Wed May 31 2023 15:10:00 GMT+0530 (India Standard Time)","83.60","83.75","66.45","72.25","28.88"
