"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Tue May 30 2023 14:00:00 GMT+0530 (India Standard Time)","46.10","51.80","44.15","49.25","52.29"
"Tue May 30 2023 14:05:00 GMT+0530 (India Standard Time)","49.55","52.45","49.10","51.60","55.66"
"Tue May 30 2023 14:10:00 GMT+0530 (India Standard Time)","51.75","52.30","48.40","50.90","54.43"
"Tue May 30 2023 14:15:00 GMT+0530 (India Standard Time)","51.00","52.20","49.05","50.85","54.33"
"Tue May 30 2023 14:20:00 GMT+0530 (India Standard Time)","50.80","54.50","49.40","53.75","58.73"
"Tue May 30 2023 14:25:00 GMT+0530 (India Standard Time)","53.60","54.50","48.05","49.20","50.51"
"Tue May 30 2023 14:30:00 GMT+0530 (India Standard Time)","48.90","59.60","45.95","59.25","62.87"
"Tue May 30 2023 14:35:00 GMT+0530 (India Standard Time)","59.30","61.25","56.10","58.35","61.39"
"Tue May 30 2023 14:40:00 GMT+0530 (India Standard Time)","58.45","59.95","57.30","58.00","60.79"
"Tue May 30 2023 14:45:00 GMT+0530 (India Standard Time)","57.95","58.20","50.65","51.85","51.32"
"Tue May 30 2023 14:50:00 GMT+0530 (India Standard Time)","51.65","56.00","51.10","54.05","54.08"
"Tue May 30 2023 14:55:00 GMT+0530 (India Standard Time)","54.35","55.65","52.60","54.80","55.01"
"Tue May 30 2023 15:00:00 GMT+0530 (India Standard Time)","54.90","56.80","45.50","50.50","48.87"
"Tue May 30 2023 15:05:00 GMT+0530 (India Standard Time)","50.40","54.55","46.10","54.10","53.55"
"Tue May 30 2023 15:10:00 GMT+0530 (India Standard Time)","54.60","57.20","52.25","52.80","51.71"
"Tue May 30 2023 15:15:00 GMT+0530 (India Standard Time)","53.30","55.25","52.80","52.95","51.91"
"Tue May 30 2023 15:20:00 GMT+0530 (India Standard Time)","53.60","55.85","52.50","55.65","55.57"
"Tue May 30 2023 15:25:00 GMT+0530 (India Standard Time)","55.30","57.00","55.20","56.90","57.20"
"Wed May 31 2023 09:15:00 GMT+0530 (India Standard Time)","38.50","42.00","23.55","24.05","28.11"
"Wed May 31 2023 09:20:00 GMT+0530 (India Standard Time)","23.45","23.90","20.30","22.60","27.45"
"Wed May 31 2023 09:25:00 GMT+0530 (India Standard Time)","22.25","23.50","19.20","21.45","26.90"
"Wed May 31 2023 09:30:00 GMT+0530 (India Standard Time)","21.20","21.70","19.50","21.15","26.75"
"Wed May 31 2023 09:35:00 GMT+0530 (India Standard Time)","21.15","23.10","20.00","21.30","26.97"
"Wed May 31 2023 09:40:00 GMT+0530 (India Standard Time)","20.95","21.50","18.50","20.55","26.55"
"Wed May 31 2023 09:45:00 GMT+0530 (India Standard Time)","20.35","22.20","19.55","22.10","29.03"
"Wed May 31 2023 09:50:00 GMT+0530 (India Standard Time)","22.45","23.45","19.50","20.00","27.67"
"Wed May 31 2023 09:55:00 GMT+0530 (India Standard Time)","19.95","20.50","17.65","20.35","28.27"
"Wed May 31 2023 10:00:00 GMT+0530 (India Standard Time)","20.45","22.95","20.05","22.15","31.45"
"Wed May 31 2023 10:05:00 GMT+0530 (India Standard Time)","22.25","22.65","21.15","21.70","31.08"
"Wed May 31 2023 10:10:00 GMT+0530 (India Standard Time)","21.80","25.35","21.15","23.35","34.14"
"Wed May 31 2023 10:15:00 GMT+0530 (India Standard Time)","23.35","23.85","21.15","21.45","32.35"
"Wed May 31 2023 10:20:00 GMT+0530 (India Standard Time)","21.45","21.80","18.70","18.75","29.96"
"Wed May 31 2023 10:25:00 GMT+0530 (India Standard Time)","18.55","19.05","17.55","18.15","29.44"
"Wed May 31 2023 10:30:00 GMT+0530 (India Standard Time)","17.95","18.80","15.40","15.50","27.19"
"Wed May 31 2023 10:35:00 GMT+0530 (India Standard Time)","15.45","16.60","14.95","15.65","27.53"
"Wed May 31 2023 10:40:00 GMT+0530 (India Standard Time)","15.60","16.80","15.30","16.20","28.83"
"Wed May 31 2023 10:45:00 GMT+0530 (India Standard Time)","16.10","16.90","15.75","16.80","30.30"
"Wed May 31 2023 10:50:00 GMT+0530 (India Standard Time)","16.70","17.55","16.55","17.45","31.95"
"Wed May 31 2023 10:55:00 GMT+0530 (India Standard Time)","17.50","17.80","16.05","17.40","31.88"
"Wed May 31 2023 11:00:00 GMT+0530 (India Standard Time)","17.35","17.60","16.40","16.80","31.10"
"Wed May 31 2023 11:05:00 GMT+0530 (India Standard Time)","16.75","17.85","16.60","17.75","33.87"
"Wed May 31 2023 11:10:00 GMT+0530 (India Standard Time)","17.70","18.10","16.05","16.15","31.57"
"Wed May 31 2023 11:15:00 GMT+0530 (India Standard Time)","16.15","17.45","15.70","17.45","35.41"
"Wed May 31 2023 11:20:00 GMT+0530 (India Standard Time)","17.45","17.90","16.30","16.55","33.99"
"Wed May 31 2023 11:25:00 GMT+0530 (India Standard Time)","16.50","16.75","14.20","15.00","31.63"
"Wed May 31 2023 11:30:00 GMT+0530 (India Standard Time)","15.00","15.00","12.55","12.55","28.29"
"Wed May 31 2023 11:35:00 GMT+0530 (India Standard Time)","12.60","13.05","12.25","12.65","28.62"
"Wed May 31 2023 11:40:00 GMT+0530 (India Standard Time)","12.50","12.90","12.50","12.65","28.62"
"Wed May 31 2023 11:45:00 GMT+0530 (India Standard Time)","12.65","12.65","11.30","11.70","27.24"
"Wed May 31 2023 11:50:00 GMT+0530 (India Standard Time)","11.70","11.95","11.00","11.75","27.44"
"Wed May 31 2023 11:55:00 GMT+0530 (India Standard Time)","11.65","12.20","11.30","12.10","28.90"
"Wed May 31 2023 12:00:00 GMT+0530 (India Standard Time)","12.05","12.25","11.25","11.45","27.78"
"Wed May 31 2023 12:05:00 GMT+0530 (India Standard Time)","11.40","11.50","10.45","10.95","26.91"
"Wed May 31 2023 12:10:00 GMT+0530 (India Standard Time)","11.00","11.20","10.75","11.00","27.16"
"Wed May 31 2023 12:15:00 GMT+0530 (India Standard Time)","11.05","11.95","9.90","11.70","30.66"
"Wed May 31 2023 12:20:00 GMT+0530 (India Standard Time)","11.65","11.80","10.85","10.90","28.95"
"Wed May 31 2023 12:25:00 GMT+0530 (India Standard Time)","10.85","11.45","10.75","10.75","28.62"
"Wed May 31 2023 12:30:00 GMT+0530 (India Standard Time)","10.70","11.35","9.90","10.15","27.31"
"Wed May 31 2023 12:35:00 GMT+0530 (India Standard Time)","10.10","11.35","10.10","11.15","32.84"
"Wed May 31 2023 12:40:00 GMT+0530 (India Standard Time)","11.15","12.10","11.00","12.00","37.20"
"Wed May 31 2023 12:45:00 GMT+0530 (India Standard Time)","12.05","13.35","11.55","12.00","37.20"
"Wed May 31 2023 12:50:00 GMT+0530 (India Standard Time)","12.00","12.10","10.15","10.90","33.90"
"Wed May 31 2023 12:55:00 GMT+0530 (India Standard Time)","10.90","12.75","10.40","12.70","42.85"
"Wed May 31 2023 13:00:00 GMT+0530 (India Standard Time)","12.65","12.75","10.70","10.90","37.40"
"Wed May 31 2023 13:05:00 GMT+0530 (India Standard Time)","10.85","11.80","10.65","11.70","40.99"
"Wed May 31 2023 13:10:00 GMT+0530 (India Standard Time)","11.65","11.95","10.90","11.05","39.03"
"Wed May 31 2023 13:15:00 GMT+0530 (India Standard Time)","10.90","11.90","10.75","11.65","41.80"
"Wed May 31 2023 13:20:00 GMT+0530 (India Standard Time)","11.70","12.15","11.25","11.90","42.96"
"Wed May 31 2023 13:25:00 GMT+0530 (India Standard Time)","11.85","12.20","11.45","12.05","43.69"
"Wed May 31 2023 13:30:00 GMT+0530 (India Standard Time)","12.00","12.10","11.20","11.80","42.71"
"Wed May 31 2023 13:35:00 GMT+0530 (India Standard Time)","11.90","13.10","11.75","12.10","44.32"
"Wed May 31 2023 13:40:00 GMT+0530 (India Standard Time)","12.05","12.60","11.20","12.20","44.88"
"Wed May 31 2023 13:45:00 GMT+0530 (India Standard Time)","12.20","13.35","11.70","12.00","43.93"
"Wed May 31 2023 13:50:00 GMT+0530 (India Standard Time)","12.05","12.50","11.25","12.40","46.36"
"Wed May 31 2023 13:55:00 GMT+0530 (India Standard Time)","12.40","13.70","12.40","13.40","51.97"
"Wed May 31 2023 14:00:00 GMT+0530 (India Standard Time)","13.45","14.05","11.30","11.75","43.83"
"Wed May 31 2023 14:05:00 GMT+0530 (India Standard Time)","11.65","12.15","9.90","9.95","37.02"
"Wed May 31 2023 14:10:00 GMT+0530 (India Standard Time)","9.95","11.75","9.85","11.05","42.86"
"Wed May 31 2023 14:15:00 GMT+0530 (India Standard Time)","11.10","11.80","10.30","11.60","45.58"
"Wed May 31 2023 14:20:00 GMT+0530 (India Standard Time)","11.55","12.65","11.15","12.35","49.14"
"Wed May 31 2023 14:25:00 GMT+0530 (India Standard Time)","12.50","12.95","11.60","12.65","50.53"
"Wed May 31 2023 14:30:00 GMT+0530 (India Standard Time)","12.60","13.45","12.20","12.70","50.77"
"Wed May 31 2023 14:35:00 GMT+0530 (India Standard Time)","12.70","13.30","11.25","13.25","53.46"
"Wed May 31 2023 14:40:00 GMT+0530 (India Standard Time)","13.30","13.45","11.85","12.50","49.49"
"Wed May 31 2023 14:45:00 GMT+0530 (India Standard Time)","12.65","13.80","12.25","13.10","52.53"
"Wed May 31 2023 14:50:00 GMT+0530 (India Standard Time)","13.30","13.35","12.40","12.85","51.15"
"Wed May 31 2023 14:55:00 GMT+0530 (India Standard Time)","13.00","13.60","10.50","13.40","54.01"
"Wed May 31 2023 15:00:00 GMT+0530 (India Standard Time)","13.95","16.50","10.50","10.80","41.59"
"Wed May 31 2023 15:05:00 GMT+0530 (India Standard Time)","11.00","11.70","9.55","11.10","43.21"
"Wed May 31 2023 15:10:00 GMT+0530 (India Standard Time)","11.05","11.90","9.80","10.00","38.94"
"Wed May 31 2023 15:15:00 GMT+0530 (India Standard Time)","10.20","13.15","10.15","13.05","52.86"
"Wed May 31 2023 15:20:00 GMT+0530 (India Standard Time)","13.30","14.05","11.25","12.35","50.04"
"Wed May 31 2023 15:25:00 GMT+0530 (India Standard Time)","12.35","12.50","9.50","9.50","40.55"
"Thu Jun 01 2023 09:15:00 GMT+0530 (India Standard Time)","7.00","11.65","5.00","7.40","35.25"
"Thu Jun 01 2023 09:20:00 GMT+0530 (India Standard Time)","7.20","7.75","5.10","5.45","31.18"
"Thu Jun 01 2023 09:25:00 GMT+0530 (India Standard Time)","5.30","5.40","3.85","3.90","28.37"
