"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Mon Jun 05 2023 10:42:00 GMT+0530 (India Standard Time)","57.10","57.40","55.95","57.40","59.65"
"Mon Jun 05 2023 10:43:00 GMT+0530 (India Standard Time)","57.40","57.50","56.10","56.50","55.76"
"Mon Jun 05 2023 10:44:00 GMT+0530 (India Standard Time)","56.60","56.85","52.35","53.00","43.80"
"Mon Jun 05 2023 10:45:00 GMT+0530 (India Standard Time)","50.95","53.00","49.10","50.75","38.13"
"Mon Jun 05 2023 10:46:00 GMT+0530 (India Standard Time)","50.70","52.00","49.40","49.70","35.81"
"Mon Jun 05 2023 10:47:00 GMT+0530 (India Standard Time)","49.80","51.20","49.60","51.20","41.32"
"Mon Jun 05 2023 10:48:00 GMT+0530 (India Standard Time)","51.10","52.20","50.80","51.75","43.24"
"Mon Jun 05 2023 10:49:00 GMT+0530 (India Standard Time)","52.10","53.10","51.85","52.45","45.68"
"Mon Jun 05 2023 10:50:00 GMT+0530 (India Standard Time)","52.80","53.75","52.15","52.70","46.56"
"Mon Jun 05 2023 10:51:00 GMT+0530 (India Standard Time)","52.60","54.40","52.10","53.90","50.71"
"Mon Jun 05 2023 10:52:00 GMT+0530 (India Standard Time)","54.35","55.50","53.00","54.10","51.39"
"Mon Jun 05 2023 10:53:00 GMT+0530 (India Standard Time)","54.00","55.10","53.20","54.85","53.94"
"Mon Jun 05 2023 10:54:00 GMT+0530 (India Standard Time)","54.90","55.20","54.15","54.35","51.98"
"Mon Jun 05 2023 10:55:00 GMT+0530 (India Standard Time)","53.90","54.50","52.15","52.20","44.49"
"Mon Jun 05 2023 10:56:00 GMT+0530 (India Standard Time)","52.30","55.40","52.15","54.55","52.54"
"Mon Jun 05 2023 10:57:00 GMT+0530 (India Standard Time)","54.45","55.70","53.70","55.00","53.92"
"Mon Jun 05 2023 10:58:00 GMT+0530 (India Standard Time)","55.20","55.95","53.65","53.65","49.29"
"Mon Jun 05 2023 10:59:00 GMT+0530 (India Standard Time)","54.00","54.05","52.15","52.15","44.71"
"Mon Jun 05 2023 11:00:00 GMT+0530 (India Standard Time)","52.05","52.60","51.15","51.80","43.68"
"Mon Jun 05 2023 11:01:00 GMT+0530 (India Standard Time)","52.20","53.25","52.20","52.75","47.21"
"Mon Jun 05 2023 11:02:00 GMT+0530 (India Standard Time)","52.85","53.40","52.20","52.35","45.91"
"Mon Jun 05 2023 11:03:00 GMT+0530 (India Standard Time)","52.10","52.90","51.70","52.20","45.40"
"Mon Jun 05 2023 11:04:00 GMT+0530 (India Standard Time)","52.15","52.40","51.30","51.50","43.02"
"Mon Jun 05 2023 11:05:00 GMT+0530 (India Standard Time)","51.30","52.05","50.80","51.00","41.35"
"Mon Jun 05 2023 11:06:00 GMT+0530 (India Standard Time)","50.90","51.55","50.30","51.30","42.78"
"Mon Jun 05 2023 11:07:00 GMT+0530 (India Standard Time)","51.50","51.60","50.65","51.05","41.86"
"Mon Jun 05 2023 11:08:00 GMT+0530 (India Standard Time)","51.10","51.80","50.50","51.55","44.43"
"Mon Jun 05 2023 11:09:00 GMT+0530 (India Standard Time)","51.35","51.60","50.65","51.25","43.20"
"Mon Jun 05 2023 11:10:00 GMT+0530 (India Standard Time)","51.15","52.15","49.95","50.50","40.19"
"Mon Jun 05 2023 11:11:00 GMT+0530 (India Standard Time)","50.35","50.60","49.20","49.65","37.05"
"Mon Jun 05 2023 11:12:00 GMT+0530 (India Standard Time)","49.75","50.95","49.40","50.45","41.67"
"Mon Jun 05 2023 11:13:00 GMT+0530 (India Standard Time)","50.45","51.00","50.10","50.60","42.53"
"Mon Jun 05 2023 11:14:00 GMT+0530 (India Standard Time)","50.55","51.00","50.15","50.60","42.53"
