"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Wed Jun 07 2023 12:16:00 GMT+0530 (India Standard Time)","12.75","13.10","12.70","13.00","56.19"
"Wed Jun 07 2023 12:17:00 GMT+0530 (India Standard Time)","13.00","13.10","12.85","12.95","55.38"
"Wed Jun 07 2023 12:18:00 GMT+0530 (India Standard Time)","12.95","13.00","12.75","12.95","55.38"
"Wed Jun 07 2023 12:19:00 GMT+0530 (India Standard Time)","12.95","12.95","12.60","12.75","51.91"
"Wed Jun 07 2023 12:20:00 GMT+0530 (India Standard Time)","12.75","13.10","12.65","13.10","56.99"
"Wed Jun 07 2023 12:21:00 GMT+0530 (India Standard Time)","13.15","13.15","12.95","13.00","55.20"
"Wed Jun 07 2023 12:22:00 GMT+0530 (India Standard Time)","13.00","13.15","12.90","12.90","53.39"
"Wed Jun 07 2023 12:23:00 GMT+0530 (India Standard Time)","12.90","13.00","12.70","12.85","52.46"
"Wed Jun 07 2023 12:24:00 GMT+0530 (India Standard Time)","12.80","13.15","12.80","13.15","57.25"
"Wed Jun 07 2023 12:25:00 GMT+0530 (India Standard Time)","13.15","13.30","13.05","13.20","58.01"
"Wed Jun 07 2023 12:26:00 GMT+0530 (India Standard Time)","13.25","13.25","12.90","13.10","55.87"
"Wed Jun 07 2023 12:27:00 GMT+0530 (India Standard Time)","13.10","13.10","12.90","13.00","53.74"
"Wed Jun 07 2023 12:28:00 GMT+0530 (India Standard Time)","13.10","13.25","13.00","13.25","58.05"
"Wed Jun 07 2023 12:29:00 GMT+0530 (India Standard Time)","13.25","13.45","13.00","13.00","52.76"
"Wed Jun 07 2023 12:30:00 GMT+0530 (India Standard Time)","13.05","13.10","12.65","12.70","47.20"
"Wed Jun 07 2023 12:31:00 GMT+0530 (India Standard Time)","12.75","12.80","12.25","12.50","43.87"
"Wed Jun 07 2023 12:32:00 GMT+0530 (India Standard Time)","12.50","12.95","12.50","12.90","51.26"
"Wed Jun 07 2023 12:33:00 GMT+0530 (India Standard Time)","12.90","13.40","12.90","13.10","54.49"
"Wed Jun 07 2023 12:34:00 GMT+0530 (India Standard Time)","13.20","13.35","13.05","13.05","53.53"
"Wed Jun 07 2023 12:35:00 GMT+0530 (India Standard Time)","13.20","13.25","12.80","13.05","53.53"
"Wed Jun 07 2023 12:36:00 GMT+0530 (India Standard Time)","13.10","13.15","12.85","12.90","50.46"
"Wed Jun 07 2023 12:37:00 GMT+0530 (India Standard Time)","13.00","13.15","12.85","13.05","53.34"
"Wed Jun 07 2023 12:38:00 GMT+0530 (India Standard Time)","13.10","13.20","12.50","12.80","48.30"
"Wed Jun 07 2023 12:39:00 GMT+0530 (India Standard Time)","12.80","13.00","12.50","12.95","51.28"
"Wed Jun 07 2023 12:40:00 GMT+0530 (India Standard Time)","12.90","12.95","12.50","12.50","43.23"
"Wed Jun 07 2023 12:41:00 GMT+0530 (India Standard Time)","12.55","12.70","12.30","12.55","44.28"
"Wed Jun 07 2023 12:42:00 GMT+0530 (India Standard Time)","12.55","12.90","12.55","12.80","49.31"
"Wed Jun 07 2023 12:43:00 GMT+0530 (India Standard Time)","12.85","13.20","12.75","13.20","56.13"
"Wed Jun 07 2023 12:44:00 GMT+0530 (India Standard Time)","13.25","13.85","13.20","13.65","62.28"
"Wed Jun 07 2023 12:45:00 GMT+0530 (India Standard Time)","13.75","15.85","13.70","15.55","76.97"
"Wed Jun 07 2023 12:46:00 GMT+0530 (India Standard Time)","15.65","16.95","15.45","16.95","82.41"
"Wed Jun 07 2023 12:47:00 GMT+0530 (India Standard Time)","16.90","23.35","16.90","19.55","88.05"
"Wed Jun 07 2023 12:48:00 GMT+0530 (India Standard Time)","19.60","22.20","19.55","22.20","91.16"
"Wed Jun 07 2023 12:49:00 GMT+0530 (India Standard Time)","22.30","23.65","22.15","22.55","91.48"
"Wed Jun 07 2023 12:50:00 GMT+0530 (India Standard Time)","22.90","23.20","20.85","21.70","83.66"
"Wed Jun 07 2023 12:51:00 GMT+0530 (India Standard Time)","22.00","22.15","19.95","20.00","70.66"
"Wed Jun 07 2023 12:52:00 GMT+0530 (India Standard Time)","19.95","21.05","19.95","21.05","73.41"
"Wed Jun 07 2023 12:53:00 GMT+0530 (India Standard Time)","21.25","21.85","21.05","21.50","74.51"
"Wed Jun 07 2023 12:54:00 GMT+0530 (India Standard Time)","21.55","21.65","20.70","21.45","74.14"
"Wed Jun 07 2023 12:55:00 GMT+0530 (India Standard Time)","21.45","21.50","20.85","21.20","72.23"
"Wed Jun 07 2023 12:56:00 GMT+0530 (India Standard Time)","21.10","21.65","21.10","21.45","72.98"
"Wed Jun 07 2023 12:57:00 GMT+0530 (India Standard Time)","21.45","21.55","21.00","21.30","71.72"
"Wed Jun 07 2023 12:58:00 GMT+0530 (India Standard Time)","21.30","21.40","20.05","20.40","64.54"
"Wed Jun 07 2023 12:59:00 GMT+0530 (India Standard Time)","20.15","20.40","18.60","18.95","54.99"
"Wed Jun 07 2023 13:00:00 GMT+0530 (India Standard Time)","18.70","20.30","18.65","20.25","60.62"
"Wed Jun 07 2023 13:01:00 GMT+0530 (India Standard Time)","20.20","20.60","19.80","20.35","61.02"
"Wed Jun 07 2023 13:02:00 GMT+0530 (India Standard Time)","20.60","20.75","19.95","20.25","60.35"
"Wed Jun 07 2023 13:03:00 GMT+0530 (India Standard Time)","20.15","20.50","19.90","20.45","61.26"
"Wed Jun 07 2023 13:04:00 GMT+0530 (India Standard Time)","20.40","20.45","20.00","20.15","59.07"
"Wed Jun 07 2023 13:05:00 GMT+0530 (India Standard Time)","20.25","20.70","20.15","20.65","61.54"
"Wed Jun 07 2023 13:06:00 GMT+0530 (India Standard Time)","20.75","21.15","20.60","20.75","62.04"
"Wed Jun 07 2023 13:07:00 GMT+0530 (India Standard Time)","20.70","20.80","20.20","20.70","61.61"
