"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Mon Jun 05 2023 10:15:00 GMT+0530 (India Standard Time)","136.85","137.80","134.00","134.40","38.71"
"Mon Jun 05 2023 10:16:00 GMT+0530 (India Standard Time)","134.35","137.40","133.80","137.25","45.17"
"Mon Jun 05 2023 10:17:00 GMT+0530 (India Standard Time)","137.10","137.60","134.00","135.10","41.61"
"Mon Jun 05 2023 10:18:00 GMT+0530 (India Standard Time)","135.65","135.90","133.55","133.80","39.58"
"Mon Jun 05 2023 10:19:00 GMT+0530 (India Standard Time)","133.80","133.80","128.85","130.00","34.30"
"Mon Jun 05 2023 10:20:00 GMT+0530 (India Standard Time)","129.40","130.85","128.00","128.40","32.35"
"Mon Jun 05 2023 10:21:00 GMT+0530 (India Standard Time)","128.00","128.40","125.95","126.90","30.59"
"Mon Jun 05 2023 10:22:00 GMT+0530 (India Standard Time)","125.70","129.75","125.60","127.90","33.20"
"Mon Jun 05 2023 10:23:00 GMT+0530 (India Standard Time)","128.15","131.60","127.50","131.00","40.64"
"Mon Jun 05 2023 10:24:00 GMT+0530 (India Standard Time)","131.25","131.95","129.60","131.15","40.99"
"Mon Jun 05 2023 10:25:00 GMT+0530 (India Standard Time)","131.15","133.15","128.00","128.00","36.25"
"Mon Jun 05 2023 10:26:00 GMT+0530 (India Standard Time)","128.00","128.95","127.25","128.40","37.24"
"Mon Jun 05 2023 10:27:00 GMT+0530 (India Standard Time)","128.60","131.50","128.30","131.15","43.72"
"Mon Jun 05 2023 10:28:00 GMT+0530 (India Standard Time)","130.30","134.60","130.30","134.60","50.61"
"Mon Jun 05 2023 10:29:00 GMT+0530 (India Standard Time)","134.40","136.50","134.15","136.50","53.96"
"Mon Jun 05 2023 10:30:00 GMT+0530 (India Standard Time)","136.65","141.65","136.40","139.05","58.06"
"Mon Jun 05 2023 10:31:00 GMT+0530 (India Standard Time)","139.60","139.95","136.00","138.55","56.99"
"Mon Jun 05 2023 10:32:00 GMT+0530 (India Standard Time)","138.35","140.00","135.95","136.55","52.79"
"Mon Jun 05 2023 10:33:00 GMT+0530 (India Standard Time)","136.65","139.05","135.55","138.00","55.36"
"Mon Jun 05 2023 10:34:00 GMT+0530 (India Standard Time)","138.00","139.15","135.55","138.95","57.01"
"Mon Jun 05 2023 10:35:00 GMT+0530 (India Standard Time)","138.40","138.95","135.85","137.10","52.90"
"Mon Jun 05 2023 10:36:00 GMT+0530 (India Standard Time)","137.50","139.05","135.50","135.65","49.88"
"Mon Jun 05 2023 10:37:00 GMT+0530 (India Standard Time)","135.60","138.55","134.90","138.20","54.78"
"Mon Jun 05 2023 10:38:00 GMT+0530 (India Standard Time)","138.25","141.00","138.00","139.80","57.58"
"Mon Jun 05 2023 10:39:00 GMT+0530 (India Standard Time)","139.75","141.25","138.85","141.00","59.61"
"Mon Jun 05 2023 10:40:00 GMT+0530 (India Standard Time)","141.15","142.45","138.95","139.45","55.90"
"Mon Jun 05 2023 10:41:00 GMT+0530 (India Standard Time)","138.45","142.00","138.45","140.45","57.73"
"Mon Jun 05 2023 10:42:00 GMT+0530 (India Standard Time)","141.00","141.80","139.30","141.80","60.13"
"Mon Jun 05 2023 10:43:00 GMT+0530 (India Standard Time)","142.00","142.00","139.85","140.65","57.15"
"Mon Jun 05 2023 10:44:00 GMT+0530 (India Standard Time)","140.85","141.20","133.75","135.00","45.28"
"Mon Jun 05 2023 10:45:00 GMT+0530 (India Standard Time)","131.95","135.00","128.10","131.55","39.84"
"Mon Jun 05 2023 10:46:00 GMT+0530 (India Standard Time)","131.50","133.35","128.30","128.85","36.17"
"Mon Jun 05 2023 10:47:00 GMT+0530 (India Standard Time)","128.85","131.55","128.85","131.35","41.54"
"Mon Jun 05 2023 10:48:00 GMT+0530 (India Standard Time)","131.35","133.35","130.60","132.50","43.87"
"Mon Jun 05 2023 10:49:00 GMT+0530 (India Standard Time)","133.05","134.90","132.50","133.90","46.66"
"Mon Jun 05 2023 10:50:00 GMT+0530 (India Standard Time)","133.90","136.50","132.75","133.85","46.58"
"Mon Jun 05 2023 10:51:00 GMT+0530 (India Standard Time)","133.85","137.25","132.75","136.60","52.01"
"Mon Jun 05 2023 10:52:00 GMT+0530 (India Standard Time)","136.30","138.85","134.70","136.40","51.60"
"Mon Jun 05 2023 10:53:00 GMT+0530 (India Standard Time)","136.00","138.00","134.75","137.65","54.04"
"Mon Jun 05 2023 10:54:00 GMT+0530 (India Standard Time)","137.90","138.10","136.65","136.70","51.90"
"Mon Jun 05 2023 10:55:00 GMT+0530 (India Standard Time)","136.65","136.85","132.80","133.00","44.49"
"Mon Jun 05 2023 10:56:00 GMT+0530 (India Standard Time)","132.80","138.50","132.75","137.35","52.98"
"Mon Jun 05 2023 10:57:00 GMT+0530 (India Standard Time)","136.85","138.90","135.60","137.60","53.43"
"Mon Jun 05 2023 10:58:00 GMT+0530 (India Standard Time)","137.90","139.65","135.35","135.70","49.62"
"Mon Jun 05 2023 10:59:00 GMT+0530 (India Standard Time)","135.65","136.45","133.00","133.00","44.73"
"Mon Jun 05 2023 11:00:00 GMT+0530 (India Standard Time)","132.75","134.10","131.40","132.55","43.96"
"Mon Jun 05 2023 11:01:00 GMT+0530 (India Standard Time)","133.45","134.60","133.00","133.65","46.41"
"Mon Jun 05 2023 11:02:00 GMT+0530 (India Standard Time)","133.50","134.95","133.00","133.00","45.15"
"Mon Jun 05 2023 11:03:00 GMT+0530 (India Standard Time)","133.00","134.00","132.15","133.20","45.64"
"Mon Jun 05 2023 11:04:00 GMT+0530 (India Standard Time)","132.75","133.20","131.15","131.80","42.77"
"Mon Jun 05 2023 11:05:00 GMT+0530 (India Standard Time)","131.30","132.80","130.15","131.05","41.28"
"Mon Jun 05 2023 11:06:00 GMT+0530 (India Standard Time)","131.05","131.60","129.40","131.60","42.86"
"Mon Jun 05 2023 11:07:00 GMT+0530 (India Standard Time)","131.60","131.75","130.10","130.90","41.33"
"Mon Jun 05 2023 11:08:00 GMT+0530 (India Standard Time)","130.90","132.55","130.00","132.00","44.66"
"Mon Jun 05 2023 11:09:00 GMT+0530 (India Standard Time)","131.95","132.35","130.80","131.90","44.41"
"Mon Jun 05 2023 11:10:00 GMT+0530 (India Standard Time)","131.40","133.45","128.85","129.40","38.67"
"Mon Jun 05 2023 11:11:00 GMT+0530 (India Standard Time)","129.55","130.05","128.00","128.65","37.12"
"Mon Jun 05 2023 11:12:00 GMT+0530 (India Standard Time)","129.10","131.00","128.35","130.60","43.47"
"Mon Jun 05 2023 11:13:00 GMT+0530 (India Standard Time)","130.50","131.20","129.05","129.65","41.28"
"Mon Jun 05 2023 11:14:00 GMT+0530 (India Standard Time)","130.10","131.05","129.65","129.80","41.78"
"Mon Jun 05 2023 11:15:00 GMT+0530 (India Standard Time)","129.80","131.20","128.85","131.20","46.35"
"Mon Jun 05 2023 11:16:00 GMT+0530 (India Standard Time)","131.15","131.30","128.15","128.85","40.59"
"Mon Jun 05 2023 11:17:00 GMT+0530 (India Standard Time)","128.70","128.85","126.15","126.40","35.62"
"Mon Jun 05 2023 11:18:00 GMT+0530 (India Standard Time)","126.50","126.50","125.30","125.35","33.71"
"Mon Jun 05 2023 11:19:00 GMT+0530 (India Standard Time)","125.25","127.80","125.10","127.75","41.43"
"Mon Jun 05 2023 11:20:00 GMT+0530 (India Standard Time)","127.65","127.95","126.30","126.45","38.79"
"Mon Jun 05 2023 11:21:00 GMT+0530 (India Standard Time)","126.30","127.50","125.35","127.50","42.00"
"Mon Jun 05 2023 11:22:00 GMT+0530 (India Standard Time)","127.50","127.90","125.65","125.95","38.77"
"Mon Jun 05 2023 11:23:00 GMT+0530 (India Standard Time)","126.00","126.20","124.70","125.50","37.86"
"Mon Jun 05 2023 11:24:00 GMT+0530 (India Standard Time)","125.85","125.90","124.70","125.70","38.55"
"Mon Jun 05 2023 11:25:00 GMT+0530 (India Standard Time)","125.70","127.50","124.70","126.70","42.02"
"Mon Jun 05 2023 11:26:00 GMT+0530 (India Standard Time)","126.80","128.35","126.40","127.95","46.12"
"Mon Jun 05 2023 11:27:00 GMT+0530 (India Standard Time)","127.20","127.95","126.30","126.80","43.10"
"Mon Jun 05 2023 11:28:00 GMT+0530 (India Standard Time)","127.00","128.70","126.00","128.40","48.18"
"Mon Jun 05 2023 11:29:00 GMT+0530 (India Standard Time)","128.35","128.55","126.95","127.95","46.91"
"Mon Jun 05 2023 11:30:00 GMT+0530 (India Standard Time)","127.90","130.45","127.50","129.35","51.21"
"Mon Jun 05 2023 11:31:00 GMT+0530 (India Standard Time)","129.05","131.35","128.55","131.05","55.89"
"Mon Jun 05 2023 11:32:00 GMT+0530 (India Standard Time)","131.40","132.60","131.10","132.50","59.46"
"Mon Jun 05 2023 11:33:00 GMT+0530 (India Standard Time)","132.40","134.25","132.40","133.10","60.87"
"Mon Jun 05 2023 11:34:00 GMT+0530 (India Standard Time)","133.10","134.25","132.65","134.25","63.49"
"Mon Jun 05 2023 11:35:00 GMT+0530 (India Standard Time)","134.70","135.00","133.75","134.15","63.09"
"Mon Jun 05 2023 11:36:00 GMT+0530 (India Standard Time)","134.55","135.15","130.00","130.10","49.60"
"Mon Jun 05 2023 11:37:00 GMT+0530 (India Standard Time)","131.00","131.30","129.00","129.15","47.06"
"Mon Jun 05 2023 11:38:00 GMT+0530 (India Standard Time)","129.15","130.85","129.15","130.30","50.38"
"Mon Jun 05 2023 11:39:00 GMT+0530 (India Standard Time)","129.90","130.95","129.40","130.00","49.50"
"Mon Jun 05 2023 11:40:00 GMT+0530 (India Standard Time)","130.05","131.00","130.00","130.30","50.43"
"Mon Jun 05 2023 11:41:00 GMT+0530 (India Standard Time)","130.30","132.85","130.30","132.15","55.79"
"Mon Jun 05 2023 11:42:00 GMT+0530 (India Standard Time)","132.35","132.95","130.65","131.60","53.92"
"Mon Jun 05 2023 11:43:00 GMT+0530 (India Standard Time)","132.00","134.00","131.60","133.80","59.74"
"Mon Jun 05 2023 11:44:00 GMT+0530 (India Standard Time)","134.90","134.95","132.20","133.20","57.60"
"Mon Jun 05 2023 11:45:00 GMT+0530 (India Standard Time)","133.50","133.90","131.15","131.25","51.20"
"Mon Jun 05 2023 11:46:00 GMT+0530 (India Standard Time)","131.00","133.05","131.00","131.50","51.94"
"Mon Jun 05 2023 11:47:00 GMT+0530 (India Standard Time)","131.35","131.70","128.85","129.60","46.22"
"Mon Jun 05 2023 11:48:00 GMT+0530 (India Standard Time)","128.80","129.60","127.50","128.20","42.51"
"Mon Jun 05 2023 11:49:00 GMT+0530 (India Standard Time)","128.20","129.40","126.90","128.55","43.73"
"Mon Jun 05 2023 11:50:00 GMT+0530 (India Standard Time)","128.85","129.00","127.00","128.25","42.89"
"Mon Jun 05 2023 11:51:00 GMT+0530 (India Standard Time)","128.25","131.95","128.25","128.80","44.97"
"Mon Jun 05 2023 11:52:00 GMT+0530 (India Standard Time)","128.80","130.85","128.80","130.75","51.70"
"Mon Jun 05 2023 11:53:00 GMT+0530 (India Standard Time)","130.75","132.90","129.50","132.90","57.82"
"Mon Jun 05 2023 11:54:00 GMT+0530 (India Standard Time)","132.45","134.05","131.95","133.20","58.60"
"Mon Jun 05 2023 11:55:00 GMT+0530 (India Standard Time)","133.90","135.40","132.65","134.30","61.45"
"Mon Jun 05 2023 11:56:00 GMT+0530 (India Standard Time)","134.40","136.85","134.30","135.00","63.18"
"Mon Jun 05 2023 11:57:00 GMT+0530 (India Standard Time)","135.30","136.70","133.20","133.60","57.60"
"Mon Jun 05 2023 11:58:00 GMT+0530 (India Standard Time)","134.40","136.25","133.80","134.85","60.92"
"Mon Jun 05 2023 11:59:00 GMT+0530 (India Standard Time)","135.20","136.45","134.70","136.00","63.73"
"Mon Jun 05 2023 12:00:00 GMT+0530 (India Standard Time)","136.05","137.45","131.60","131.70","49.41"
"Mon Jun 05 2023 12:01:00 GMT+0530 (India Standard Time)","131.70","132.80","130.10","131.10","47.80"
"Mon Jun 05 2023 12:02:00 GMT+0530 (India Standard Time)","131.15","132.65","130.25","131.05","47.66"
"Mon Jun 05 2023 12:03:00 GMT+0530 (India Standard Time)","130.60","131.70","130.50","131.50","49.10"
"Mon Jun 05 2023 12:04:00 GMT+0530 (India Standard Time)","131.95","133.15","131.50","132.65","52.69"
"Mon Jun 05 2023 12:05:00 GMT+0530 (India Standard Time)","132.65","132.85","131.00","131.80","49.89"
"Mon Jun 05 2023 12:06:00 GMT+0530 (India Standard Time)","132.05","135.00","131.80","134.80","58.31"
"Mon Jun 05 2023 12:07:00 GMT+0530 (India Standard Time)","134.30","135.00","131.00","131.00","47.44"
"Mon Jun 05 2023 12:08:00 GMT+0530 (India Standard Time)","130.95","131.70","130.15","131.20","47.99"
"Mon Jun 05 2023 12:09:00 GMT+0530 (India Standard Time)","131.20","131.80","127.50","128.20","41.05"
"Mon Jun 05 2023 12:10:00 GMT+0530 (India Standard Time)","128.85","129.00","126.00","127.80","40.22"
"Mon Jun 05 2023 12:11:00 GMT+0530 (India Standard Time)","127.80","129.60","127.55","129.00","43.90"
"Mon Jun 05 2023 12:12:00 GMT+0530 (India Standard Time)","129.45","130.70","129.00","129.75","46.14"
"Mon Jun 05 2023 12:13:00 GMT+0530 (India Standard Time)","129.75","131.00","127.35","128.50","43.06"
"Mon Jun 05 2023 12:14:00 GMT+0530 (India Standard Time)","128.45","130.80","128.05","129.75","46.88"
"Mon Jun 05 2023 12:15:00 GMT+0530 (India Standard Time)","129.80","130.15","127.80","128.80","44.44"
"Mon Jun 05 2023 12:16:00 GMT+0530 (India Standard Time)","129.15","130.00","128.60","129.40","46.34"
"Mon Jun 05 2023 12:17:00 GMT+0530 (India Standard Time)","128.95","129.75","128.65","129.45","46.50"
"Mon Jun 05 2023 12:18:00 GMT+0530 (India Standard Time)","129.45","131.70","129.45","131.00","51.45"
"Mon Jun 05 2023 12:19:00 GMT+0530 (India Standard Time)","131.00","133.70","131.00","133.35","57.83"
"Mon Jun 05 2023 12:20:00 GMT+0530 (India Standard Time)","133.50","134.45","132.70","134.05","59.53"
"Mon Jun 05 2023 12:21:00 GMT+0530 (India Standard Time)","134.05","136.25","134.05","135.90","63.71"
"Mon Jun 05 2023 12:22:00 GMT+0530 (India Standard Time)","135.60","137.40","134.30","134.30","58.12"
"Mon Jun 05 2023 12:23:00 GMT+0530 (India Standard Time)","134.30","134.40","129.35","129.55","45.40"
"Mon Jun 05 2023 12:24:00 GMT+0530 (India Standard Time)","129.05","133.60","128.00","132.35","52.06"
"Mon Jun 05 2023 12:25:00 GMT+0530 (India Standard Time)","132.35","135.30","132.35","134.95","57.27"
"Mon Jun 05 2023 12:26:00 GMT+0530 (India Standard Time)","134.75","135.60","134.20","134.65","56.51"
"Mon Jun 05 2023 12:27:00 GMT+0530 (India Standard Time)","134.65","136.00","130.30","132.60","51.46"
"Mon Jun 05 2023 12:28:00 GMT+0530 (India Standard Time)","133.45","134.35","132.25","133.00","52.36"
"Mon Jun 05 2023 12:29:00 GMT+0530 (India Standard Time)","133.00","134.00","132.00","133.25","52.94"
"Mon Jun 05 2023 12:30:00 GMT+0530 (India Standard Time)","133.35","134.95","131.20","134.05","54.85"
"Mon Jun 05 2023 12:31:00 GMT+0530 (India Standard Time)","134.90","135.25","133.70","134.35","55.57"
"Mon Jun 05 2023 12:32:00 GMT+0530 (India Standard Time)","134.15","137.20","134.10","136.35","60.18"
"Mon Jun 05 2023 12:33:00 GMT+0530 (India Standard Time)","137.00","139.80","135.65","135.75","58.23"
"Mon Jun 05 2023 12:34:00 GMT+0530 (India Standard Time)","136.40","139.90","135.75","137.70","62.48"
"Mon Jun 05 2023 12:35:00 GMT+0530 (India Standard Time)","138.10","139.55","136.80","138.00","63.10"
"Mon Jun 05 2023 12:36:00 GMT+0530 (India Standard Time)","138.00","139.35","137.55","138.85","64.88"
"Mon Jun 05 2023 12:37:00 GMT+0530 (India Standard Time)","138.65","138.85","135.00","136.40","56.44"
"Mon Jun 05 2023 12:38:00 GMT+0530 (India Standard Time)","136.00","138.60","136.00","138.00","60.09"
"Mon Jun 05 2023 12:39:00 GMT+0530 (India Standard Time)","138.35","140.25","137.65","139.75","63.68"
"Mon Jun 05 2023 12:40:00 GMT+0530 (India Standard Time)","140.15","143.55","139.60","139.60","63.15"
"Mon Jun 05 2023 12:41:00 GMT+0530 (India Standard Time)","139.70","142.00","139.00","140.15","64.31"
"Mon Jun 05 2023 12:42:00 GMT+0530 (India Standard Time)","139.85","140.70","135.70","136.75","53.17"
"Mon Jun 05 2023 12:43:00 GMT+0530 (India Standard Time)","137.00","137.25","134.15","136.20","51.62"
"Mon Jun 05 2023 12:44:00 GMT+0530 (India Standard Time)","136.75","139.30","136.20","138.20","56.60"
"Mon Jun 05 2023 12:45:00 GMT+0530 (India Standard Time)","138.45","139.20","137.10","137.10","53.34"
"Mon Jun 05 2023 12:46:00 GMT+0530 (India Standard Time)","137.40","138.65","134.55","135.15","48.07"
"Mon Jun 05 2023 12:47:00 GMT+0530 (India Standard Time)","134.90","137.05","134.55","136.30","51.14"
"Mon Jun 05 2023 12:48:00 GMT+0530 (India Standard Time)","136.25","137.95","136.00","137.25","53.58"
"Mon Jun 05 2023 12:49:00 GMT+0530 (India Standard Time)","136.95","138.75","136.10","138.15","55.83"
"Mon Jun 05 2023 12:50:00 GMT+0530 (India Standard Time)","138.30","139.80","136.25","136.45","50.82"
"Mon Jun 05 2023 12:51:00 GMT+0530 (India Standard Time)","136.60","140.25","136.25","140.25","59.55"
"Mon Jun 05 2023 12:52:00 GMT+0530 (India Standard Time)","140.75","142.25","140.00","140.15","59.26"
"Mon Jun 05 2023 12:53:00 GMT+0530 (India Standard Time)","139.70","141.65","139.70","141.20","61.44"
"Mon Jun 05 2023 12:54:00 GMT+0530 (India Standard Time)","141.60","143.60","141.20","142.90","64.74"
"Mon Jun 05 2023 12:55:00 GMT+0530 (India Standard Time)","143.10","144.25","139.95","140.35","56.88"
"Mon Jun 05 2023 12:56:00 GMT+0530 (India Standard Time)","140.60","141.10","138.65","138.95","53.08"
"Mon Jun 05 2023 12:57:00 GMT+0530 (India Standard Time)","138.95","140.00","136.70","136.70","47.57"
"Mon Jun 05 2023 12:58:00 GMT+0530 (India Standard Time)","136.20","137.20","135.20","135.95","45.86"
"Mon Jun 05 2023 12:59:00 GMT+0530 (India Standard Time)","136.20","137.20","135.50","136.35","46.95"
"Mon Jun 05 2023 13:00:00 GMT+0530 (India Standard Time)","136.35","137.25","135.50","136.00","46.07"
"Mon Jun 05 2023 13:01:00 GMT+0530 (India Standard Time)","135.80","139.65","135.70","137.75","51.01"
"Mon Jun 05 2023 13:02:00 GMT+0530 (India Standard Time)","137.30","138.55","133.00","134.10","42.31"
"Mon Jun 05 2023 13:03:00 GMT+0530 (India Standard Time)","134.15","136.15","133.90","135.80","46.86"
"Mon Jun 05 2023 13:04:00 GMT+0530 (India Standard Time)","135.80","136.50","133.75","135.70","46.62"
"Mon Jun 05 2023 13:05:00 GMT+0530 (India Standard Time)","136.10","137.10","135.20","136.50","48.81"
"Mon Jun 05 2023 13:06:00 GMT+0530 (India Standard Time)","136.50","138.00","136.00","136.85","49.78"
"Mon Jun 05 2023 13:07:00 GMT+0530 (India Standard Time)","136.85","138.20","136.55","137.40","51.34"
"Mon Jun 05 2023 13:08:00 GMT+0530 (India Standard Time)","138.00","138.00","135.10","136.10","47.58"
"Mon Jun 05 2023 13:09:00 GMT+0530 (India Standard Time)","136.45","138.85","136.10","138.45","54.13"
"Mon Jun 05 2023 13:10:00 GMT+0530 (India Standard Time)","138.45","138.50","136.05","137.25","50.65"
"Mon Jun 05 2023 13:11:00 GMT+0530 (India Standard Time)","137.25","140.60","136.55","140.15","57.72"
"Mon Jun 05 2023 13:12:00 GMT+0530 (India Standard Time)","139.90","140.40","137.35","139.60","56.08"
"Mon Jun 05 2023 13:13:00 GMT+0530 (India Standard Time)","140.00","147.00","139.80","141.70","60.68"
