"Date","Open","High","Low","Close","RSI ‌rsi‌ (14)"
"Wed May 24 2023 11:20:00 GMT+0530 (India Standard Time)","18384.90","18392.50","18384.20","18387.30","62.98"
"Wed May 24 2023 11:25:00 GMT+0530 (India Standard Time)","18386.80","18390.00","18385.80","18386.10","61.99"
"Wed May 24 2023 11:30:00 GMT+0530 (India Standard Time)","18386.10","18386.45","18376.95","18377.15","55.03"
"Wed May 24 2023 11:35:00 GMT+0530 (India Standard Time)","18377.45","18378.30","18367.90","18369.45","49.85"
"Wed May 24 2023 11:40:00 GMT+0530 (India Standard Time)","18369.55","18372.75","18360.35","18361.85","45.31"
"Wed May 24 2023 11:45:00 GMT+0530 (India Standard Time)","18361.80","18362.10","18352.55","18352.55","40.46"
"Wed May 24 2023 11:50:00 GMT+0530 (India Standard Time)","18352.65","18366.80","18352.65","18358.90","44.81"
"Wed May 24 2023 11:55:00 GMT+0530 (India Standard Time)","18358.75","18361.40","18356.00","18358.10","44.37"
"Wed May 24 2023 12:00:00 GMT+0530 (India Standard Time)","18358.10","18359.00","18342.50","18344.25","37.51"
"Wed May 24 2023 12:05:00 GMT+0530 (India Standard Time)","18344.65","18357.05","18341.25","18357.00","45.81"
"Wed May 24 2023 12:10:00 GMT+0530 (India Standard Time)","18357.20","18360.45","18341.05","18341.05","38.86"
"Wed May 24 2023 12:15:00 GMT+0530 (India Standard Time)","18341.75","18343.85","18332.60","18334.25","36.33"
"Wed May 24 2023 12:20:00 GMT+0530 (India Standard Time)","18333.15","18340.10","18331.50","18331.50","35.32"
"Wed May 24 2023 12:25:00 GMT+0530 (India Standard Time)","18332.30","18340.20","18328.20","18331.90","35.60"
"Wed May 24 2023 12:30:00 GMT+0530 (India Standard Time)","18333.55","18335.95","18328.55","18331.40","35.40"
"Wed May 24 2023 12:35:00 GMT+0530 (India Standard Time)","18331.50","18331.95","18318.60","18326.70","33.45"
"Wed May 24 2023 12:40:00 GMT+0530 (India Standard Time)","18327.45","18330.35","18321.50","18323.75","32.24"
"Wed May 24 2023 12:45:00 GMT+0530 (India Standard Time)","18323.50","18325.25","18317.00","18321.05","31.14"
"Wed May 24 2023 12:50:00 GMT+0530 (India Standard Time)","18320.55","18328.00","18319.35","18326.05","35.54"
"Wed May 24 2023 12:55:00 GMT+0530 (India Standard Time)","18325.45","18331.70","18325.05","18330.45","39.21"
"Wed May 24 2023 13:00:00 GMT+0530 (India Standard Time)","18330.50","18332.40","18321.65","18322.85","35.45"
"Wed May 24 2023 13:05:00 GMT+0530 (India Standard Time)","18322.85","18326.90","18314.25","18314.70","31.92"
"Wed May 24 2023 13:10:00 GMT+0530 (India Standard Time)","18314.45","18315.55","18301.85","18302.35","27.45"
"Wed May 24 2023 13:15:00 GMT+0530 (India Standard Time)","18302.80","18305.10","18295.95","18297.30","25.86"
"Wed May 24 2023 13:20:00 GMT+0530 (India Standard Time)","18297.30","18299.95","18292.60","18296.85","25.71"
"Wed May 24 2023 13:25:00 GMT+0530 (India Standard Time)","18296.20","18303.95","18294.50","18303.95","32.10"
"Wed May 24 2023 13:30:00 GMT+0530 (India Standard Time)","18303.55","18319.60","18303.55","18316.55","41.69"
"Wed May 24 2023 13:35:00 GMT+0530 (India Standard Time)","18316.10","18318.65","18311.30","18317.15","42.11"
"Wed May 24 2023 13:40:00 GMT+0530 (India Standard Time)","18317.65","18323.50","18314.80","18316.25","41.63"
"Wed May 24 2023 13:45:00 GMT+0530 (India Standard Time)","18315.55","18315.55","18300.30","18307.40","37.12"
"Wed May 24 2023 13:50:00 GMT+0530 (India Standard Time)","18308.25","18309.90","18303.50","18308.95","38.38"
"Wed May 24 2023 13:55:00 GMT+0530 (India Standard Time)","18308.90","18313.05","18305.15","18307.30","37.51"
"Wed May 24 2023 14:00:00 GMT+0530 (India Standard Time)","18307.30","18307.45","18296.75","18298.75","33.34"
"Wed May 24 2023 14:05:00 GMT+0530 (India Standard Time)","18298.45","18311.10","18296.90","18309.80","42.28"
"Wed May 24 2023 14:10:00 GMT+0530 (India Standard Time)","18309.15","18313.25","18302.70","18312.55","44.29"
"Wed May 24 2023 14:15:00 GMT+0530 (India Standard Time)","18312.55","18319.50","18309.85","18310.20","42.91"
"Wed May 24 2023 14:20:00 GMT+0530 (India Standard Time)","18310.10","18313.10","18306.15","18309.35","42.40"
"Wed May 24 2023 14:25:00 GMT+0530 (India Standard Time)","18310.15","18312.65","18304.30","18309.80","42.79"
"Wed May 24 2023 14:30:00 GMT+0530 (India Standard Time)","18309.55","18325.80","18309.15","18320.50","51.22"
"Wed May 24 2023 14:35:00 GMT+0530 (India Standard Time)","18320.25","18325.35","18312.65","18315.40","47.62"
"Wed May 24 2023 14:40:00 GMT+0530 (India Standard Time)","18314.80","18314.95","18274.35","18278.70","30.82"
"Wed May 24 2023 14:45:00 GMT+0530 (India Standard Time)","18279.55","18279.55","18263.95","18275.85","29.94"
"Wed May 24 2023 14:50:00 GMT+0530 (India Standard Time)","18275.40","18277.05","18266.05","18270.50","28.30"
"Wed May 24 2023 14:55:00 GMT+0530 (India Standard Time)","18270.50","18270.50","18263.90","18265.25","26.75"
"Wed May 24 2023 15:00:00 GMT+0530 (India Standard Time)","18265.05","18280.70","18264.10","18270.55","30.87"
"Wed May 24 2023 15:05:00 GMT+0530 (India Standard Time)","18270.90","18286.30","18270.30","18283.70","39.88"
